"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","left","no","200","leftarrow","666","true","focus","yes","27679","1280 x 800"
"0","2","right","no","200","rightarrow","594","true","focus","yes","29779","1280 x 800"
"0","3","right","no","200","rightarrow","671","true","focus","yes","31953","1280 x 800"
"0","4","right","no","200","rightarrow","533","true","focus","yes","33991","1280 x 800"
"0","5","left","no","200","leftarrow","478","true","focus","yes","35972","1280 x 800"
"0","6","right","yes","200","undefined","NaN","true","focus","yes","38729","1280 x 800"
"0","7","left","yes","250","undefined","NaN","true","focus","yes","41486","1280 x 800"
"0","8","left","no","300","leftarrow","605","true","focus","yes","43594","1280 x 800"
"0","9","left","no","300","leftarrow","416","true","focus","yes","45513","1280 x 800"
"0","10","right","no","300","rightarrow","488","true","focus","yes","47504","1280 x 800"
"0","11","left","no","300","leftarrow","519","true","focus","yes","49528","1280 x 800"
"0","12","left","no","300","leftarrow","513","true","focus","yes","51545","1280 x 800"
"0","13","left","yes","300","leftarrow","533","false","focus","yes","53583","1280 x 800"
"0","14","right","yes","250","undefined","NaN","true","focus","yes","56337","1280 x 800"
"0","15","right","no","300","rightarrow","723","true","focus","yes","58565","1280 x 800"
"0","16","right","no","300","rightarrow","504","true","focus","yes","60574","1280 x 800"
"0","17","right","yes","300","rightarrow","460","false","focus","yes","62539","1280 x 800"
"0","18","left","no","250","leftarrow","529","true","focus","yes","64572","1280 x 800"
"0","19","left","no","250","leftarrow","556","true","focus","yes","66632","1280 x 800"
"0","20","left","no","250","leftarrow","602","true","focus","yes","68737","1280 x 800"
"0","21","right","no","250","rightarrow","516","true","focus","yes","70759","1280 x 800"
"0","22","left","yes","250","undefined","NaN","true","focus","yes","73514","1280 x 800"
"0","23","right","no","300","rightarrow","643","true","focus","yes","75661","1280 x 800"
"0","24","right","no","300","rightarrow","783","true","focus","yes","77948","1280 x 800"
"0","25","left","yes","300","undefined","NaN","true","focus","yes","80704","1280 x 800"
"0","26","right","no","350","rightarrow","679","true","focus","yes","82888","1280 x 800"
"0","27","left","no","350","leftarrow","532","true","focus","yes","84925","1280 x 800"
"0","28","right","no","350","rightarrow","564","true","focus","yes","86994","1280 x 800"
"0","29","left","no","350","leftarrow","446","true","focus","yes","88944","1280 x 800"
"0","30","left","no","350","leftarrow","489","true","focus","yes","90936","1280 x 800"
"0","31","right","no","350","rightarrow","616","true","focus","yes","93058","1280 x 800"
"0","32","right","yes","350","undefined","NaN","true","focus","yes","95814","1280 x 800"
"1","1","left","no","400","leftarrow","546","true","focus","yes","102384","1280 x 800"
"1","2","left","yes","400","undefined","NaN","true","focus","yes","104388","1280 x 800"
"1","3","left","no","450","leftarrow","646","true","focus","yes","105788","1280 x 800"
"1","4","right","no","450","rightarrow","526","true","focus","yes","107066","1280 x 800"
"1","5","right","no","450","rightarrow","527","true","focus","yes","108345","1280 x 800"
"1","6","right","yes","450","undefined","NaN","true","focus","yes","110348","1280 x 800"
"1","7","left","no","500","leftarrow","747","true","focus","yes","111848","1280 x 800"
"1","8","right","no","500","rightarrow","493","true","focus","yes","113092","1280 x 800"
"1","9","right","no","500","rightarrow","505","true","focus","yes","114349","1280 x 800"
"1","10","right","no","500","rightarrow","701","true","focus","yes","115804","1280 x 800"
"1","11","right","no","500","rightarrow","594","true","focus","yes","117151","1280 x 800"
"1","12","left","no","500","leftarrow","414","true","focus","yes","118316","1280 x 800"
"1","13","right","yes","500","undefined","NaN","true","focus","yes","120319","1280 x 800"
"1","14","left","no","550","leftarrow","519","true","focus","yes","121592","1280 x 800"
"1","15","left","no","550","leftarrow","504","true","focus","yes","122848","1280 x 800"
"1","16","left","yes","550","undefined","NaN","true","focus","yes","124851","1280 x 800"
"1","17","right","no","600","leftarrow","536","false","focus","yes","126140","1280 x 800"
"1","18","left","no","600","leftarrow","471","true","focus","yes","127363","1280 x 800"
"1","19","left","no","600","leftarrow","734","true","focus","yes","128850","1280 x 800"
"1","20","right","yes","600","rightarrow","424","false","focus","yes","130028","1280 x 800"
"1","21","left","no","550","leftarrow","446","true","focus","yes","131226","1280 x 800"
"1","22","left","yes","550","leftarrow","583","false","focus","yes","132561","1280 x 800"
"1","23","right","no","500","rightarrow","432","true","focus","yes","133746","1280 x 800"
"1","24","right","no","500","rightarrow","479","true","focus","yes","134979","1280 x 800"
"1","25","right","no","500","rightarrow","519","true","focus","yes","136250","1280 x 800"
