"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","left","no","200","leftarrow","434","true","focus","yes","33889","1280 x 800"
"0","2","right","yes","200","undefined","NaN","true","focus","yes","36645","1280 x 800"
"0","3","left","no","250","leftarrow","635","true","focus","yes","38784","1280 x 800"
"0","4","right","no","250","rightarrow","512","true","focus","yes","40803","1280 x 800"
"0","5","left","yes","250","leftarrow","393","false","focus","yes","42700","1280 x 800"
"0","6","left","no","200","leftarrow","513","true","focus","yes","44719","1280 x 800"
"0","7","right","no","200","rightarrow","457","true","focus","yes","46681","1280 x 800"
"0","8","right","no","200","rightarrow","546","true","focus","yes","48733","1280 x 800"
"0","9","left","no","200","leftarrow","587","true","focus","yes","50824","1280 x 800"
"0","10","left","no","200","leftarrow","426","true","focus","yes","52754","1280 x 800"
"0","11","right","no","200","rightarrow","630","true","focus","yes","54890","1280 x 800"
"0","12","right","no","200","rightarrow","704","true","focus","yes","57099","1280 x 800"
"0","13","right","yes","200","undefined","NaN","true","focus","yes","59858","1280 x 800"
"0","14","right","no","250","rightarrow","610","true","focus","yes","61973","1280 x 800"
"0","15","left","no","250","rightarrow","488","false","focus","yes","63967","1280 x 800"
"0","16","left","yes","250","undefined","NaN","true","focus","yes","66724","1280 x 800"
"0","17","left","no","300","rightarrow","478","false","focus","yes","68707","1280 x 800"
"0","18","right","no","300","rightarrow","552","true","focus","yes","70765","1280 x 800"
"0","19","left","yes","300","undefined","NaN","true","focus","yes","73524","1280 x 800"
"0","20","right","yes","350","rightarrow","478","false","focus","yes","75507","1280 x 800"
"0","21","right","no","300","rightarrow","535","true","focus","yes","77548","1280 x 800"
"0","22","left","no","300","leftarrow","525","true","focus","yes","79577","1280 x 800"
"0","23","right","no","300","rightarrow","531","true","focus","yes","81616","1280 x 800"
"0","24","left","no","300","leftarrow","873","true","focus","yes","83994","1280 x 800"
"0","25","right","no","300","rightarrow","585","true","focus","yes","86082","1280 x 800"
"0","26","left","no","300","rightarrow","508","false","focus","yes","88095","1280 x 800"
"0","27","left","no","300","leftarrow","728","true","focus","yes","90329","1280 x 800"
"0","28","left","no","300","leftarrow","408","true","focus","yes","92242","1280 x 800"
"0","29","right","no","300","rightarrow","786","true","focus","yes","94535","1280 x 800"
"0","30","left","yes","300","leftarrow","496","false","focus","yes","96535","1280 x 800"
