"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","right","no","200","rightarrow","576","true","focus","yes","26626","1280 x 800"
"0","2","right","yes","200","undefined","NaN","true","focus","yes","29382","1280 x 800"
"0","3","right","no","250","rightarrow","774","true","focus","yes","31661","1280 x 800"
"0","4","left","yes","250","leftarrow","490","false","focus","yes","33655","1280 x 800"
"0","5","right","no","200","rightarrow","630","true","focus","yes","35791","1280 x 800"
"0","6","left","no","200","leftarrow","932","true","focus","yes","38228","1280 x 800"
"0","7","left","no","200","leftarrow","699","true","focus","yes","40432","1280 x 800"
"0","8","left","no","200","leftarrow","595","true","focus","yes","42530","1280 x 800"
"0","9","right","no","200","rightarrow","632","true","focus","yes","44667","1280 x 800"
"0","10","right","no","200","rightarrow","604","true","focus","yes","46776","1280 x 800"
"0","11","left","yes","200","undefined","NaN","true","focus","yes","49532","1280 x 800"
"0","12","right","yes","250","undefined","NaN","true","focus","yes","52289","1280 x 800"
"0","13","left","no","300","leftarrow","653","true","focus","yes","54445","1280 x 800"
"0","14","right","no","300","rightarrow","586","true","focus","yes","56534","1280 x 800"
"0","15","left","no","300","leftarrow","645","true","focus","yes","58682","1280 x 800"
"0","16","left","no","300","leftarrow","574","true","focus","yes","60760","1280 x 800"
"0","17","left","no","300","leftarrow","604","true","focus","yes","62867","1280 x 800"
"0","18","left","no","300","leftarrow","591","true","focus","yes","64961","1280 x 800"
"0","19","right","yes","300","undefined","NaN","true","focus","yes","67718","1280 x 800"
"0","20","left","yes","350","undefined","NaN","true","focus","yes","70473","1280 x 800"
"0","21","right","no","400","rightarrow","569","true","focus","yes","72545","1280 x 800"
"0","22","right","no","400","rightarrow","619","true","focus","yes","74668","1280 x 800"
"0","23","left","no","400","leftarrow","642","true","focus","yes","76814","1280 x 800"
"0","24","right","no","400","rightarrow","577","true","focus","yes","78894","1280 x 800"
"0","25","left","no","400","leftarrow","548","true","focus","yes","80946","1280 x 800"
"0","26","right","no","400","rightarrow","636","true","focus","yes","83086","1280 x 800"
"0","27","left","yes","400","undefined","NaN","true","focus","yes","85841","1280 x 800"
"0","28","left","no","450","leftarrow","724","true","focus","yes","88069","1280 x 800"
"0","29","right","no","450","rightarrow","527","true","focus","yes","90100","1280 x 800"
"0","30","left","no","450","leftarrow","651","true","focus","yes","92255","1280 x 800"
"0","31","right","no","450","rightarrow","983","true","focus","yes","94742","1280 x 800"
"0","32","right","yes","450","undefined","NaN","true","focus","yes","97498","1280 x 800"
"1","1","left","no","500","leftarrow","599","true","focus","yes","104130","1280 x 800"
"1","2","right","yes","500","undefined","NaN","true","focus","yes","106134","1280 x 800"
"1","3","right","no","550","rightarrow","753","true","focus","yes","107641","1280 x 800"
"1","4","right","no","550","rightarrow","626","true","focus","yes","109019","1280 x 800"
"1","5","left","yes","550","undefined","NaN","true","focus","yes","111022","1280 x 800"
"1","6","right","no","600","rightarrow","686","true","focus","yes","112461","1280 x 800"
"1","7","left","no","600","rightarrow","700","false","focus","yes","113915","1280 x 800"
"1","8","left","no","600","leftarrow","735","true","focus","yes","115402","1280 x 800"
"1","9","right","no","600","rightarrow","727","true","focus","yes","116881","1280 x 800"
"1","10","left","no","600","leftarrow","636","true","focus","yes","118270","1280 x 800"
"1","11","left","yes","600","leftarrow","593","false","focus","yes","119614","1280 x 800"
"1","12","right","no","550","rightarrow","640","true","focus","yes","121006","1280 x 800"
"1","13","right","yes","550","undefined","NaN","true","focus","yes","123010","1280 x 800"
"1","14","left","no","600","leftarrow","748","true","focus","yes","124513","1280 x 800"
"1","15","right","no","600","rightarrow","699","true","focus","yes","125964","1280 x 800"
"1","16","left","no","600","leftarrow","1094","true","focus","yes","127811","1280 x 800"
"1","17","right","no","600","rightarrow","625","true","focus","yes","129189","1280 x 800"
"1","18","left","no","600","leftarrow","549","true","focus","yes","130491","1280 x 800"
"1","19","right","no","600","rightarrow","613","true","focus","yes","131857","1280 x 800"
"1","20","left","no","600","leftarrow","544","true","focus","yes","133154","1280 x 800"
"1","21","right","yes","600","rightarrow","565","false","focus","yes","134472","1280 x 800"
"1","22","left","no","550","leftarrow","613","true","focus","yes","135838","1280 x 800"
"1","23","right","no","550","rightarrow","587","true","focus","yes","137176","1280 x 800"
"1","24","left","yes","550","undefined","NaN","true","focus","yes","139181","1280 x 800"
"1","25","right","no","600","rightarrow","701","true","focus","yes","140638","1280 x 800"
"1","26","left","no","600","leftarrow","570","true","focus","yes","141959","1280 x 800"
"1","27","right","no","600","rightarrow","684","true","focus","yes","143395","1280 x 800"
"1","28","left","no","600","leftarrow","1178","true","focus","yes","145326","1280 x 800"
"1","29","left","yes","600","undefined","NaN","true","focus","yes","147329","1280 x 800"
"1","30","right","no","650","rightarrow","989","true","focus","yes","149071","1280 x 800"
"1","31","left","no","650","leftarrow","657","true","focus","yes","150481","1280 x 800"
"1","32","right","yes","650","undefined","NaN","true","focus","yes","152484","1280 x 800"
"1","33","left","no","700","leftarrow","714","true","focus","yes","153951","1280 x 800"
"1","34","right","yes","700","rightarrow","733","false","focus","yes","155435","1280 x 800"
"1","35","right","no","650","rightarrow","692","true","focus","yes","156879","1280 x 800"
"1","36","left","no","650","leftarrow","780","true","focus","yes","158411","1280 x 800"
"1","37","right","no","650","rightarrow","673","true","focus","yes","159836","1280 x 800"
"1","38","right","no","650","rightarrow","912","true","focus","yes","161500","1280 x 800"
"1","39","left","no","650","leftarrow","788","true","focus","yes","163039","1280 x 800"
"1","40","left","yes","650","undefined","NaN","true","focus","yes","165043","1280 x 800"
"1","41","right","no","700","rightarrow","996","true","focus","yes","166793","1280 x 800"
"1","42","left","no","700","leftarrow","705","true","focus","yes","168251","1280 x 800"
"1","43","right","no","700","rightarrow","909","true","focus","yes","169913","1280 x 800"
"1","44","right","no","700","rightarrow","623","true","focus","yes","171289","1280 x 800"
"1","45","left","yes","700","leftarrow","674","false","focus","yes","172716","1280 x 800"
"1","46","left","no","650","leftarrow","862","true","focus","yes","174330","1280 x 800"
"1","47","right","yes","650","undefined","NaN","true","focus","yes","176335","1280 x 800"
"1","48","left","no","700","leftarrow","991","true","focus","yes","178080","1280 x 800"
"1","49","left","no","700","leftarrow","698","true","focus","yes","179529","1280 x 800"
"1","50","left","no","700","leftarrow","558","true","focus","yes","180840","1280 x 800"
"1","51","right","yes","700","leftarrow","608","false","focus","yes","182201","1280 x 800"
