"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","right","yes","200","undefined","NaN","true","focus","yes","27444","1280 x 800"
"0","2","left","no","250","leftarrow","633","true","focus","yes","29581","1280 x 800"
"0","3","left","no","250","leftarrow","613","true","focus","yes","31703","1280 x 800"
"0","4","right","no","250","rightarrow","496","true","focus","yes","33706","1280 x 800"
"0","5","right","no","250","rightarrow","485","true","focus","yes","35694","1280 x 800"
"0","6","right","no","250","rightarrow","563","true","focus","yes","37761","1280 x 800"
"0","7","left","yes","250","undefined","NaN","true","focus","yes","40522","1280 x 800"
"0","8","left","no","300","leftarrow","580","true","focus","yes","42609","1280 x 800"
"0","9","left","no","300","leftarrow","414","true","focus","yes","44530","1280 x 800"
"0","10","left","yes","300","leftarrow","503","false","focus","yes","46538","1280 x 800"
"0","11","right","no","250","rightarrow","555","true","focus","yes","48598","1280 x 800"
"0","12","right","yes","250","undefined","NaN","true","focus","yes","51356","1280 x 800"
"0","13","right","no","300","rightarrow","491","true","focus","yes","53354","1280 x 800"
"0","14","left","no","300","leftarrow","497","true","focus","yes","55354","1280 x 800"
"0","15","left","no","300","leftarrow","614","true","focus","yes","57471","1280 x 800"
"0","16","right","no","300","rightarrow","486","true","focus","yes","59464","1280 x 800"
"0","17","left","yes","300","undefined","NaN","true","focus","yes","62220","1280 x 800"
"0","18","left","no","350","leftarrow","520","true","focus","yes","64249","1280 x 800"
"0","19","right","yes","350","undefined","NaN","true","focus","yes","67004","1280 x 800"
"0","20","left","no","400","leftarrow","638","true","focus","yes","69148","1280 x 800"
"0","21","left","no","400","leftarrow","518","true","focus","yes","71174","1280 x 800"
"0","22","right","no","400","rightarrow","705","true","focus","yes","73382","1280 x 800"
"0","23","right","no","400","rightarrow","529","true","focus","yes","75418","1280 x 800"
"0","24","right","no","400","rightarrow","712","true","focus","yes","77636","1280 x 800"
"0","25","right","no","400","rightarrow","508","true","focus","yes","79650","1280 x 800"
"0","26","left","no","400","leftarrow","570","true","focus","yes","81725","1280 x 800"
"0","27","right","yes","400","undefined","NaN","true","focus","yes","84479","1280 x 800"
"0","28","right","no","450","leftarrow","577","false","focus","yes","86562","1280 x 800"
"0","29","left","no","450","leftarrow","489","true","focus","yes","88558","1280 x 800"
"0","30","left","no","450","leftarrow","469","true","focus","yes","90532","1280 x 800"
"0","31","right","no","450","rightarrow","555","true","focus","yes","92594","1280 x 800"
"0","32","left","yes","450","undefined","NaN","true","focus","yes","95354","1280 x 800"
"1","1","right","yes","500","undefined","NaN","true","focus","yes","102640","1280 x 800"
"1","2","left","no","550","leftarrow","797","true","focus","yes","104191","1280 x 800"
"1","3","right","no","550","rightarrow","527","true","focus","yes","105473","1280 x 800"
"1","4","left","no","550","leftarrow","499","true","focus","yes","106725","1280 x 800"
"1","5","right","no","550","rightarrow","500","true","focus","yes","107979","1280 x 800"
"1","6","left","yes","550","undefined","NaN","true","focus","yes","109987","1280 x 800"
"1","7","left","no","600","leftarrow","712","true","focus","yes","111454","1280 x 800"
"1","8","right","no","600","rightarrow","483","true","focus","yes","112689","1280 x 800"
"1","9","left","yes","600","leftarrow","484","false","focus","yes","113927","1280 x 800"
"1","10","right","no","550","rightarrow","655","true","focus","yes","115335","1280 x 800"
"1","11","right","yes","550","rightarrow","543","false","focus","yes","116630","1280 x 800"
"1","12","right","no","500","rightarrow","413","true","focus","yes","117796","1280 x 800"
