"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","right","no","200","rightarrow","692","true","focus","yes","32445","1280 x 800"
"0","2","right","yes","200","undefined","NaN","true","focus","yes","35201","1280 x 800"
"0","3","left","no","250","leftarrow","555","true","focus","yes","37263","1280 x 800"
"0","4","left","yes","250","undefined","NaN","true","focus","yes","40023","1280 x 800"
"0","5","right","no","300","rightarrow","733","true","focus","yes","42260","1280 x 800"
"0","6","left","no","300","leftarrow","866","true","focus","yes","44632","1280 x 800"
"0","7","left","no","300","leftarrow","608","true","focus","yes","46745","1280 x 800"
"0","8","right","no","300","rightarrow","707","true","focus","yes","48956","1280 x 800"
"0","9","right","yes","300","rightarrow","543","false","focus","yes","51005","1280 x 800"
"0","10","right","no","250","rightarrow","687","true","focus","yes","53200","1280 x 800"
"0","11","left","no","250","rightarrow","708","false","focus","yes","55414","1280 x 800"
"0","12","left","no","250","leftarrow","617","true","focus","yes","57536","1280 x 800"
"0","13","left","yes","250","undefined","NaN","true","focus","yes","60293","1280 x 800"
"0","14","right","no","300","rightarrow","905","true","focus","yes","62704","1280 x 800"
"0","15","right","no","300","rightarrow","690","true","focus","yes","64898","1280 x 800"
"0","16","left","no","300","leftarrow","628","true","focus","yes","67032","1280 x 800"
"0","17","left","yes","300","undefined","NaN","true","focus","yes","69791","1280 x 800"
"0","18","right","yes","350","rightarrow","485","false","focus","yes","71781","1280 x 800"
"0","19","right","no","300","rightarrow","641","true","focus","yes","73929","1280 x 800"
"0","20","left","no","300","leftarrow","699","true","focus","yes","76132","1280 x 800"
"0","21","left","no","300","leftarrow","594","true","focus","yes","78230","1280 x 800"
"0","22","right","no","300","undefined","NaN","false","focus","yes","80986","1280 x 800"
"0","23","right","no","300","rightarrow","663","true","focus","yes","83155","1280 x 800"
"0","24","left","no","300","leftarrow","536","true","focus","yes","85198","1280 x 800"
"0","25","left","no","300","leftarrow","714","true","focus","yes","87417","1280 x 800"
"0","26","right","no","300","rightarrow","583","true","focus","yes","89506","1280 x 800"
"0","27","left","no","300","leftarrow","708","true","focus","yes","91720","1280 x 800"
"0","28","right","no","300","rightarrow","764","true","focus","yes","93990","1280 x 800"
"0","29","right","no","300","rightarrow","612","true","focus","yes","96109","1280 x 800"
