"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","right","yes","200","rightarrow","523","false","focus","yes","33586","1280 x 800"
"0","2","right","no","150","rightarrow","705","true","focus","yes","35797","1280 x 800"
"0","3","left","no","150","leftarrow","493","true","focus","yes","37795","1280 x 800"
"0","4","right","no","150","rightarrow","679","true","focus","yes","39978","1280 x 800"
"0","5","left","yes","150","leftarrow","538","false","focus","yes","42021","1280 x 800"
"0","6","right","no","100","rightarrow","624","true","focus","yes","44150","1280 x 800"
"0","7","left","no","100","leftarrow","449","true","focus","yes","46102","1280 x 800"
"0","8","left","no","100","leftarrow","554","true","focus","yes","48161","1280 x 800"
"0","9","left","yes","100","leftarrow","426","false","focus","yes","50092","1280 x 800"
"0","10","left","no","50","leftarrow","507","true","focus","yes","52102","1280 x 800"
"0","11","right","no","50","rightarrow","699","true","focus","yes","54305","1280 x 800"
"0","12","left","no","50","leftarrow","599","true","focus","yes","56408","1280 x 800"
"0","13","right","yes","50","rightarrow","527","false","focus","yes","58439","1280 x 800"
"0","14","right","no","50","rightarrow","595","true","focus","yes","60539","1280 x 800"
"0","15","right","no","50","rightarrow","459","true","focus","yes","62503","1280 x 800"
"0","16","left","no","50","leftarrow","519","true","focus","yes","64525","1280 x 800"
"0","17","left","no","50","leftarrow","471","true","focus","yes","66500","1280 x 800"
"0","18","right","no","50","rightarrow","758","true","focus","yes","68763","1280 x 800"
"0","19","right","no","50","rightarrow","527","true","focus","yes","70797","1280 x 800"
"0","20","right","no","50","rightarrow","468","true","focus","yes","72770","1280 x 800"
"0","21","left","no","50","leftarrow","661","true","focus","yes","74936","1280 x 800"
"0","22","left","no","50","leftarrow","576","true","focus","yes","77016","1280 x 800"
"0","23","right","yes","50","undefined","NaN","true","focus","yes","79771","1280 x 800"
"0","24","left","yes","100","undefined","NaN","true","focus","yes","82527","1280 x 800"
"0","25","right","yes","150","rightarrow","400","false","focus","yes","84433","1280 x 800"
"0","26","right","no","100","rightarrow","515","true","focus","yes","86452","1280 x 800"
"0","27","left","no","100","leftarrow","563","true","focus","yes","88519","1280 x 800"
"0","28","left","no","100","leftarrow","413","true","focus","yes","90436","1280 x 800"
"0","29","right","no","100","rightarrow","511","true","focus","yes","92451","1280 x 800"
"0","30","left","yes","100","undefined","NaN","true","focus","yes","95206","1280 x 800"
"0","31","left","no","150","leftarrow","942","true","focus","yes","97653","1280 x 800"
"0","32","right","no","150","rightarrow","633","true","focus","yes","99792","1280 x 800"
"1","1","left","no","150","leftarrow","468","true","focus","yes","106292","1280 x 800"
"1","2","right","no","150","rightarrow","498","true","focus","yes","107542","1280 x 800"
"1","3","right","yes","150","rightarrow","477","false","focus","yes","108773","1280 x 800"
"1","4","right","no","100","rightarrow","572","true","focus","yes","110098","1280 x 800"
"1","5","left","yes","100","undefined","NaN","true","focus","yes","112102","1280 x 800"
"1","6","left","no","150","leftarrow","741","true","focus","yes","113597","1280 x 800"
"1","7","right","no","150","rightarrow","520","true","focus","yes","114870","1280 x 800"
"1","8","left","no","150","leftarrow","456","true","focus","yes","116078","1280 x 800"
"1","9","left","no","150","leftarrow","484","true","focus","yes","117315","1280 x 800"
"1","10","right","no","150","rightarrow","601","true","focus","yes","118669","1280 x 800"
"1","11","right","no","150","rightarrow","471","true","focus","yes","119893","1280 x 800"
"1","12","left","yes","150","leftarrow","352","false","focus","yes","120997","1280 x 800"
"1","13","left","no","100","leftarrow","538","true","focus","yes","122287","1280 x 800"
"1","14","right","no","100","rightarrow","562","true","focus","yes","123603","1280 x 800"
"1","15","left","no","100","leftarrow","526","true","focus","yes","124880","1280 x 800"
"1","16","right","yes","100","undefined","NaN","true","focus","yes","126883","1280 x 800"
"1","17","right","no","150","rightarrow","642","true","focus","yes","128278","1280 x 800"
"1","18","left","no","150","leftarrow","447","true","focus","yes","129477","1280 x 800"
"1","19","right","no","150","rightarrow","659","true","focus","yes","130888","1280 x 800"
"1","20","right","yes","150","rightarrow","522","false","focus","yes","132162","1280 x 800"
"1","21","left","no","100","leftarrow","450","true","focus","yes","133364","1280 x 800"
"1","22","left","yes","100","undefined","NaN","true","focus","yes","135368","1280 x 800"
