"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","left","no","200","leftarrow","528","true","focus","yes","28443","1280 x 800"
"0","2","left","yes","200","leftarrow","412","false","focus","yes","30360","1280 x 800"
"0","3","left","no","150","leftarrow","498","true","focus","yes","32362","1280 x 800"
"0","4","right","no","150","rightarrow","537","true","focus","yes","34404","1280 x 800"
"0","5","left","no","150","leftarrow","765","true","focus","yes","36673","1280 x 800"
"0","6","right","yes","150","undefined","NaN","true","focus","yes","39430","1280 x 800"
"0","7","right","no","200","rightarrow","685","true","focus","yes","41619","1280 x 800"
"0","8","right","no","200","rightarrow","640","true","focus","yes","43762","1280 x 800"
"0","9","left","no","200","leftarrow","551","true","focus","yes","45819","1280 x 800"
"0","10","left","no","200","leftarrow","739","true","focus","yes","48064","1280 x 800"
"0","11","right","yes","200","undefined","NaN","true","focus","yes","50819","1280 x 800"
"0","12","right","no","250","rightarrow","606","true","focus","yes","52930","1280 x 800"
"0","13","left","yes","250","leftarrow","533","false","focus","yes","54971","1280 x 800"
"0","14","right","no","200","rightarrow","475","true","focus","yes","56950","1280 x 800"
"0","15","right","no","200","rightarrow","685","true","focus","yes","59139","1280 x 800"
"0","16","left","no","200","leftarrow","653","true","focus","yes","61297","1280 x 800"
"0","17","right","no","200","rightarrow","703","true","focus","yes","63503","1280 x 800"
"0","18","left","yes","200","undefined","NaN","true","focus","yes","66259","1280 x 800"
"0","19","right","yes","250","undefined","NaN","true","focus","yes","69015","1280 x 800"
"0","20","left","no","300","leftarrow","710","true","focus","yes","71229","1280 x 800"
"0","21","right","no","300","rightarrow","604","true","focus","yes","73337","1280 x 800"
"0","22","right","no","300","rightarrow","593","true","focus","yes","75435","1280 x 800"
"0","23","left","no","300","leftarrow","658","true","focus","yes","77597","1280 x 800"
"0","24","left","no","300","leftarrow","711","true","focus","yes","79814","1280 x 800"
"0","25","left","no","300","leftarrow","635","true","focus","yes","81953","1280 x 800"
"0","26","left","no","300","leftarrow","583","true","focus","yes","84040","1280 x 800"
"0","27","right","no","300","undefined","NaN","false","focus","yes","86798","1280 x 800"
"0","28","right","yes","300","rightarrow","379","false","focus","yes","88681","1280 x 800"
"0","29","left","yes","250","undefined","NaN","true","focus","yes","91436","1280 x 800"
"0","30","right","no","300","undefined","NaN","false","focus","yes","94192","1280 x 800"
"0","31","left","no","300","leftarrow","576","true","focus","yes","96274","1280 x 800"
"0","32","right","no","300","rightarrow","484","true","focus","yes","98264","1280 x 800"
"1","1","right","no","300","rightarrow","560","true","focus","yes","104868","1280 x 800"
"1","2","right","no","300","rightarrow","572","true","focus","yes","106192","1280 x 800"
