"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","left","no","200","leftarrow","581","true","focus","yes","28682","1280 x 800"
"0","2","right","no","200","rightarrow","595","true","focus","yes","30784","1280 x 800"
"0","3","left","yes","200","undefined","NaN","true","focus","yes","33540","1280 x 800"
"0","4","right","yes","250","undefined","NaN","true","focus","yes","36297","1280 x 800"
"0","5","left","no","300","leftarrow","516","true","focus","yes","38317","1280 x 800"
"0","6","right","no","300","rightarrow","493","true","focus","yes","40314","1280 x 800"
"0","7","left","no","300","leftarrow","393","true","focus","yes","42211","1280 x 800"
"0","8","right","no","300","rightarrow","526","true","focus","yes","44242","1280 x 800"
"0","9","right","no","300","leftarrow","518","false","focus","yes","46265","1280 x 800"
"0","10","left","no","300","leftarrow","542","true","focus","yes","48312","1280 x 800"
"0","11","right","no","300","rightarrow","410","true","focus","yes","50227","1280 x 800"
"0","12","left","yes","300","undefined","NaN","true","focus","yes","52984","1280 x 800"
"0","13","left","no","350","leftarrow","789","true","focus","yes","55279","1280 x 800"
"0","14","right","no","350","rightarrow","512","true","focus","yes","57296","1280 x 800"
"0","15","left","no","350","leftarrow","521","true","focus","yes","59321","1280 x 800"
"0","16","right","yes","350","undefined","NaN","true","focus","yes","62078","1280 x 800"
"0","17","right","yes","400","undefined","NaN","true","focus","yes","64834","1280 x 800"
"0","18","left","no","450","leftarrow","480","true","focus","yes","66818","1280 x 800"
"0","19","left","no","450","leftarrow","453","true","focus","yes","68776","1280 x 800"
"0","20","right","no","450","rightarrow","383","true","focus","yes","70663","1280 x 800"
"0","21","right","no","450","rightarrow","493","true","focus","yes","72660","1280 x 800"
"0","22","right","no","450","rightarrow","491","true","focus","yes","74656","1280 x 800"
"0","23","left","no","450","leftarrow","406","true","focus","yes","76565","1280 x 800"
"0","24","left","yes","450","leftarrow","460","false","focus","yes","78529","1280 x 800"
"0","25","right","no","400","rightarrow","449","true","focus","yes","80483","1280 x 800"
"0","26","left","no","400","leftarrow","395","true","focus","yes","82382","1280 x 800"
"0","27","right","no","400","rightarrow","404","true","focus","yes","84289","1280 x 800"
"0","28","left","yes","400","undefined","NaN","true","focus","yes","87046","1280 x 800"
"0","29","right","no","450","rightarrow","521","true","focus","yes","89071","1280 x 800"
"0","30","right","yes","450","undefined","NaN","true","focus","yes","91827","1280 x 800"
"0","31","left","no","500","leftarrow","420","true","focus","yes","93751","1280 x 800"
"0","32","left","no","500","leftarrow","492","true","focus","yes","95747","1280 x 800"
"1","1","left","no","500","leftarrow","429","true","focus","yes","102209","1280 x 800"
"1","2","left","no","500","leftarrow","499","true","focus","yes","103460","1280 x 800"
"1","3","right","no","500","rightarrow","520","true","focus","yes","104733","1280 x 800"
