"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","stimulus","response","text","colour"
"[{""page_index"":0,""viewing_time"":7347},{""page_index"":1,""viewing_time"":5698},{""page_index"":2,""viewing_time"":7618},{""page_index"":3,""viewing_time"":6088}]","26752","instructions","0","26753","0.0-0.0","1","1","2026-07-03 16:37:00","b48763a4be54199d7384b98656d552fc","70.236.211.146","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36","Macintosh","Chrome","145.0.7632.6","OS X","10_15_7","null","null","","","",""
"","null","html-keyboard-response","1","27003","0.0-1.0","1","1","2026-07-03 16:37:00","b48763a4be54199d7384b98656d552fc","70.236.211.146","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36","Macintosh","Chrome","145.0.7632.6","OS X","10_15_7","null","null","","null","",""
"","null","html-keyboard-response","2","27505","0.0-2.0","1","1","2026-07-03 16:37:00","b48763a4be54199d7384b98656d552fc","70.236.211.146","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36","Macintosh","Chrome","145.0.7632.6","OS X","10_15_7","null","null","<p style=""font-size:60px"">+</p>","null","",""
"","730","html-keyboard-response","3","28235","0.0-3.0","1","1","2026-07-03 16:37:00","b48763a4be54199d7384b98656d552fc","70.236.211.146","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36","Macintosh","Chrome","145.0.7632.6","OS X","10_15_7","null","null","<p style=""font-size:60px;color: yellow"">red</p>","y","red","yellow"
"","null","html-keyboard-response","4","28486","0.0-4.0","1","1","2026-07-03 16:37:00","b48763a4be54199d7384b98656d552fc","70.236.211.146","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36","Macintosh","Chrome","145.0.7632.6","OS X","10_15_7","null","null","","null","",""
"","null","html-keyboard-response","5","28987","0.0-5.0","1","1","2026-07-03 16:37:00","b48763a4be54199d7384b98656d552fc","70.236.211.146","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36","Macintosh","Chrome","145.0.7632.6","OS X","10_15_7","null","null","<p style=""font-size:60px"">+</p>","null","",""
"","500","html-keyboard-response","6","29488","0.0-6.0","1","1","2026-07-03 16:37:00","b48763a4be54199d7384b98656d552fc","70.236.211.146","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36","Macintosh","Chrome","145.0.7632.6","OS X","10_15_7","null","null","<p style=""font-size:60px;color: yellow"">green</p>","y","green","yellow"
"","null","html-keyboard-response","7","29740","0.0-7.0","1","1","2026-07-03 16:37:00","b48763a4be54199d7384b98656d552fc","70.236.211.146","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36","Macintosh","Chrome","145.0.7632.6","OS X","10_15_7","null","null","","null","",""
"","null","html-keyboard-response","8","30240","0.0-8.0","1","1","2026-07-03 16:37:00","b48763a4be54199d7384b98656d552fc","70.236.211.146","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36","Macintosh","Chrome","145.0.7632.6","OS X","10_15_7","null","null","<p style=""font-size:60px"">+</p>","null","",""
"","700","html-keyboard-response","9","30941","0.0-9.0","1","1","2026-07-03 16:37:00","b48763a4be54199d7384b98656d552fc","70.236.211.146","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36","Macintosh","Chrome","145.0.7632.6","OS X","10_15_7","null","null","<p style=""font-size:60px;color: green"">red</p>","g","red","green"
