"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","left","no","200","leftarrow","476","true","focus","yes","27998","1280 x 800"
"0","2","left","no","200","leftarrow","466","true","focus","yes","29969","1280 x 800"
"0","3","right","no","200","rightarrow","420","true","focus","yes","31893","1280 x 800"
"0","4","left","no","200","leftarrow","483","true","focus","yes","33881","1280 x 800"
"0","5","right","no","200","rightarrow","706","true","focus","yes","36089","1280 x 800"
"0","6","right","no","200","rightarrow","552","true","focus","yes","38144","1280 x 800"
"0","7","right","yes","200","rightarrow","399","false","focus","yes","40048","1280 x 800"
"0","8","left","yes","150","undefined","NaN","true","focus","yes","42804","1280 x 800"
"0","9","left","no","200","leftarrow","596","true","focus","yes","44903","1280 x 800"
"0","10","right","no","200","rightarrow","708","true","focus","yes","47116","1280 x 800"
"0","11","left","no","200","leftarrow","546","true","focus","yes","49165","1280 x 800"
"0","12","right","no","200","rightarrow","553","true","focus","yes","51223","1280 x 800"
"0","13","right","yes","200","undefined","NaN","true","focus","yes","53978","1280 x 800"
"0","14","right","no","250","rightarrow","551","true","focus","yes","56033","1280 x 800"
"0","15","left","no","250","leftarrow","669","true","focus","yes","58207","1280 x 800"
"0","16","left","yes","250","undefined","NaN","true","focus","yes","60962","1280 x 800"
"0","17","right","no","300","rightarrow","706","true","focus","yes","63172","1280 x 800"
"0","18","left","no","300","leftarrow","490","true","focus","yes","65167","1280 x 800"
"0","19","right","yes","300","rightarrow","423","false","focus","yes","67094","1280 x 800"
"0","20","right","no","250","rightarrow","640","true","focus","yes","69240","1280 x 800"
"0","21","left","yes","250","leftarrow","391","false","focus","yes","71135","1280 x 800"
"0","22","left","no","200","leftarrow","574","true","focus","yes","73212","1280 x 800"
"0","23","right","no","200","rightarrow","579","true","focus","yes","75295","1280 x 800"
"0","24","left","no","200","leftarrow","664","true","focus","yes","77465","1280 x 800"
"0","25","left","no","200","leftarrow","551","true","focus","yes","79521","1280 x 800"
"0","26","right","no","200","rightarrow","568","true","focus","yes","81593","1280 x 800"
"0","27","left","no","200","leftarrow","510","true","focus","yes","83608","1280 x 800"
"0","28","left","no","200","leftarrow","592","true","focus","yes","85705","1280 x 800"
"0","29","right","no","200","rightarrow","520","true","focus","yes","87729","1280 x 800"
"0","30","left","yes","200","leftarrow","423","false","focus","yes","89658","1280 x 800"
"0","31","right","no","150","rightarrow","560","true","focus","yes","91723","1280 x 800"
"0","32","right","yes","150","rightarrow","532","false","focus","yes","93759","1280 x 800"
"1","1","right","no","100","rightarrow","590","true","focus","yes","100389","1280 x 800"
"1","2","right","no","100","rightarrow","717","true","focus","yes","101859","1280 x 800"
"1","3","right","yes","100","rightarrow","467","false","focus","yes","103077","1280 x 800"
"1","4","left","no","50","leftarrow","490","true","focus","yes","104321","1280 x 800"
"1","5","left","no","50","leftarrow","501","true","focus","yes","105574","1280 x 800"
"1","6","right","no","50","rightarrow","541","true","focus","yes","106867","1280 x 800"
"1","7","left","no","50","leftarrow","516","true","focus","yes","108135","1280 x 800"
"1","8","left","yes","50","leftarrow","479","false","focus","yes","109368","1280 x 800"
