"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","left","yes","200","undefined","NaN","true","focus","yes","26824","1280 x 800"
"0","2","right","no","250","rightarrow","446","true","focus","yes","28777","1280 x 800"
"0","3","left","no","250","leftarrow","528","true","focus","yes","30810","1280 x 800"
"0","4","left","no","250","leftarrow","355","true","focus","yes","32670","1280 x 800"
"0","5","right","no","250","rightarrow","418","true","focus","yes","34590","1280 x 800"
"0","6","right","yes","250","rightarrow","377","false","focus","yes","36472","1280 x 800"
"0","7","left","no","200","leftarrow","488","true","focus","yes","38462","1280 x 800"
"0","8","right","no","200","rightarrow","344","true","focus","yes","40311","1280 x 800"
"0","9","left","no","200","leftarrow","479","true","focus","yes","42293","1280 x 800"
"0","10","left","no","200","leftarrow","535","true","focus","yes","44333","1280 x 800"
"0","11","right","no","200","rightarrow","489","true","focus","yes","46328","1280 x 800"
"0","12","left","yes","200","undefined","NaN","true","focus","yes","49083","1280 x 800"
"0","13","right","no","250","rightarrow","563","true","focus","yes","51151","1280 x 800"
"0","14","left","no","250","leftarrow","361","true","focus","yes","53018","1280 x 800"
"0","15","right","no","250","rightarrow","571","true","focus","yes","55094","1280 x 800"
"0","16","right","yes","250","undefined","NaN","true","focus","yes","57849","1280 x 800"
"0","17","left","no","300","leftarrow","505","true","focus","yes","59859","1280 x 800"
"0","18","right","no","300","rightarrow","439","true","focus","yes","61802","1280 x 800"
"0","19","right","no","300","rightarrow","467","true","focus","yes","63774","1280 x 800"
"0","20","right","yes","300","undefined","NaN","true","focus","yes","66530","1280 x 800"
"0","21","right","no","350","rightarrow","546","true","focus","yes","68581","1280 x 800"
"0","22","left","yes","350","undefined","NaN","true","focus","yes","71338","1280 x 800"
"0","23","left","no","400","leftarrow","564","true","focus","yes","73406","1280 x 800"
"0","24","left","no","400","leftarrow","425","true","focus","yes","75335","1280 x 800"
"0","25","right","no","400","rightarrow","432","true","focus","yes","77272","1280 x 800"
"0","26","left","no","400","leftarrow","594","true","focus","yes","79370","1280 x 800"
"0","27","right","no","400","rightarrow","527","true","focus","yes","81401","1280 x 800"
"0","28","left","yes","400","undefined","NaN","true","focus","yes","84158","1280 x 800"
"0","29","left","no","450","leftarrow","564","true","focus","yes","86227","1280 x 800"
"0","30","right","yes","450","rightarrow","421","false","focus","yes","88152","1280 x 800"
"0","31","right","no","400","rightarrow","472","true","focus","yes","90127","1280 x 800"
"0","32","left","no","400","rightarrow","478","false","focus","yes","92110","1280 x 800"
"1","1","right","no","400","rightarrow","847","true","focus","yes","98981","1280 x 800"
"1","2","left","no","400","leftarrow","1024","true","focus","yes","100758","1280 x 800"
"1","3","left","no","400","leftarrow","591","true","focus","yes","102100","1280 x 800"
"1","4","right","yes","400","undefined","NaN","true","focus","yes","104103","1280 x 800"
"1","5","left","yes","450","undefined","NaN","true","focus","yes","106108","1280 x 800"
"1","6","left","no","500","leftarrow","523","true","focus","yes","107385","1280 x 800"
"1","7","right","no","500","rightarrow","263","true","focus","yes","108400","1280 x 800"
"1","8","right","no","500","rightarrow","907","true","focus","yes","110059","1280 x 800"
"1","9","left","yes","500","leftarrow","446","false","focus","yes","111257","1280 x 800"
"1","10","left","no","450","leftarrow","367","true","focus","yes","112376","1280 x 800"
"1","11","left","no","450","leftarrow","408","true","focus","yes","113536","1280 x 800"
"1","12","right","yes","450","rightarrow","353","false","focus","yes","114640","1280 x 800"
"1","13","right","no","400","rightarrow","430","true","focus","yes","115823","1280 x 800"
"1","14","right","no","400","rightarrow","502","true","focus","yes","117077","1280 x 800"
"1","15","left","no","400","leftarrow","467","true","focus","yes","118297","1280 x 800"
"1","16","right","no","400","rightarrow","426","true","focus","yes","119475","1280 x 800"
"1","17","left","no","400","leftarrow","421","true","focus","yes","120649","1280 x 800"
"1","18","left","no","400","leftarrow","403","true","focus","yes","121805","1280 x 800"
"1","19","right","yes","400","undefined","NaN","true","focus","yes","123810","1280 x 800"
"1","20","left","no","450","leftarrow","586","true","focus","yes","125149","1280 x 800"
"1","21","right","no","450","rightarrow","665","true","focus","yes","126567","1280 x 800"
"1","22","left","yes","450","leftarrow","373","false","focus","yes","127692","1280 x 800"
"1","23","right","no","400","rightarrow","411","true","focus","yes","128856","1280 x 800"
