"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","left","no","200","leftarrow","680","true","focus","yes","31440","1280 x 800"
"0","2","left","no","200","leftarrow","592","true","focus","yes","33536","1280 x 800"
"0","3","right","no","200","rightarrow","769","true","focus","yes","35808","1280 x 800"
"0","4","right","yes","200","undefined","NaN","true","focus","yes","38564","1280 x 800"
"0","5","left","yes","250","undefined","NaN","true","focus","yes","41319","1280 x 800"
"0","6","right","no","300","rightarrow","561","true","focus","yes","43385","1280 x 800"
"0","7","left","no","300","leftarrow","705","true","focus","yes","45595","1280 x 800"
"0","8","right","no","300","rightarrow","751","true","focus","yes","47850","1280 x 800"
"0","9","right","yes","300","undefined","NaN","true","focus","yes","50605","1280 x 800"
"0","10","right","no","350","rightarrow","533","true","focus","yes","52643","1280 x 800"
"0","11","right","no","350","rightarrow","574","true","focus","yes","54719","1280 x 800"
"0","12","left","yes","350","undefined","NaN","true","focus","yes","57475","1280 x 800"
"0","13","left","no","400","leftarrow","994","true","focus","yes","59972","1280 x 800"
"0","14","left","no","400","leftarrow","583","true","focus","yes","62060","1280 x 800"
"0","15","left","no","400","leftarrow","578","true","focus","yes","64141","1280 x 800"
"0","16","right","no","400","rightarrow","507","true","focus","yes","66152","1280 x 800"
"0","17","right","no","400","rightarrow","837","true","focus","yes","68495","1280 x 800"
"0","18","right","no","400","rightarrow","540","true","focus","yes","70540","1280 x 800"
"0","19","left","no","400","leftarrow","458","true","focus","yes","72504","1280 x 800"
"0","20","right","no","400","rightarrow","508","true","focus","yes","74516","1280 x 800"
"0","21","left","no","400","leftarrow","564","true","focus","yes","76584","1280 x 800"
"0","22","left","no","400","leftarrow","653","true","focus","yes","78741","1280 x 800"
"0","23","left","yes","400","undefined","NaN","true","focus","yes","81498","1280 x 800"
"0","24","right","yes","450","rightarrow","628","false","focus","yes","83631","1280 x 800"
"0","25","right","no","400","rightarrow","640","true","focus","yes","85776","1280 x 800"
"0","26","left","no","400","leftarrow","665","true","focus","yes","87944","1280 x 800"
"0","27","right","no","400","rightarrow","565","true","focus","yes","90013","1280 x 800"
"0","28","left","yes","400","leftarrow","638","false","focus","yes","92157","1280 x 800"
"0","29","right","yes","350","undefined","NaN","true","focus","yes","94913","1280 x 800"
"0","30","left","no","400","leftarrow","660","true","focus","yes","97081","1280 x 800"
"0","31","left","no","400","leftarrow","547","true","focus","yes","99132","1280 x 800"
"0","32","right","no","400","rightarrow","861","true","focus","yes","101500","1280 x 800"
"1","1","right","yes","400","rightarrow","547","false","focus","yes","108092","1280 x 800"
"1","2","right","no","350","rightarrow","531","true","focus","yes","109375","1280 x 800"
"1","3","right","no","350","rightarrow","579","true","focus","yes","110707","1280 x 800"
"1","4","left","yes","350","leftarrow","579","false","focus","yes","112038","1280 x 800"
"1","5","right","no","300","rightarrow","684","true","focus","yes","113476","1280 x 800"
"1","6","left","no","300","leftarrow","530","true","focus","yes","114759","1280 x 800"
"1","7","left","no","300","leftarrow","568","true","focus","yes","116080","1280 x 800"
"1","8","left","no","300","leftarrow","519","true","focus","yes","117352","1280 x 800"
"1","9","left","no","300","leftarrow","589","true","focus","yes","118693","1280 x 800"
"1","10","left","yes","300","undefined","NaN","true","focus","yes","120696","1280 x 800"
"1","11","left","no","350","leftarrow","821","true","focus","yes","122270","1280 x 800"
"1","12","right","no","350","rightarrow","596","true","focus","yes","123619","1280 x 800"
"1","13","right","no","350","rightarrow","582","true","focus","yes","124953","1280 x 800"
"1","14","right","no","350","rightarrow","655","true","focus","yes","126360","1280 x 800"
"1","15","right","yes","350","undefined","NaN","true","focus","yes","128364","1280 x 800"
"1","16","left","no","400","leftarrow","551","true","focus","yes","129668","1280 x 800"
"1","17","left","no","400","leftarrow","561","true","focus","yes","130982","1280 x 800"
"1","18","left","yes","400","leftarrow","479","false","focus","yes","132213","1280 x 800"
"1","19","right","no","350","rightarrow","701","true","focus","yes","133667","1280 x 800"
"1","20","left","no","350","leftarrow","570","true","focus","yes","134989","1280 x 800"
"1","21","right","no","350","rightarrow","773","true","focus","yes","136513","1280 x 800"
"1","22","right","yes","350","undefined","NaN","true","focus","yes","138518","1280 x 800"
"1","23","left","no","400","leftarrow","750","true","focus","yes","140021","1280 x 800"
"1","24","right","no","400","rightarrow","490","true","focus","yes","141262","1280 x 800"
"1","25","left","yes","400","leftarrow","555","false","focus","yes","142570","1280 x 800"
"1","26","right","yes","350","undefined","NaN","true","focus","yes","144575","1280 x 800"
"1","27","left","no","400","leftarrow","656","true","focus","yes","145986","1280 x 800"
"1","28","right","no","400","rightarrow","541","true","focus","yes","147279","1280 x 800"
"1","29","left","no","400","leftarrow","666","true","focus","yes","148699","1280 x 800"
"1","30","right","no","400","rightarrow","559","true","focus","yes","150010","1280 x 800"
"1","31","left","no","400","leftarrow","647","true","focus","yes","151412","1280 x 800"
"1","32","right","no","400","rightarrow","489","true","focus","yes","152654","1280 x 800"
"1","33","left","yes","400","leftarrow","694","false","focus","yes","154101","1280 x 800"
"1","34","right","no","350","rightarrow","552","true","focus","yes","155406","1280 x 800"
"1","35","left","no","350","leftarrow","795","true","focus","yes","156954","1280 x 800"
"1","36","right","no","350","rightarrow","565","true","focus","yes","158271","1280 x 800"
"1","37","left","no","350","leftarrow","460","true","focus","yes","159485","1280 x 800"
"1","38","left","no","350","leftarrow","544","true","focus","yes","160781","1280 x 800"
"1","39","right","no","350","rightarrow","690","true","focus","yes","162223","1280 x 800"
"1","40","right","yes","350","undefined","NaN","true","focus","yes","164228","1280 x 800"
"1","41","left","no","400","leftarrow","672","true","focus","yes","165652","1280 x 800"
