"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","right","no","200","rightarrow","547","true","focus","yes","30212","1280 x 800"
"0","2","left","no","200","leftarrow","421","true","focus","yes","32139","1280 x 800"
"0","3","left","yes","200","undefined","NaN","true","focus","yes","34895","1280 x 800"
"0","4","right","no","250","rightarrow","709","true","focus","yes","37110","1280 x 800"
"0","5","right","no","250","rightarrow","632","true","focus","yes","39245","1280 x 800"
"0","6","left","no","250","leftarrow","700","true","focus","yes","41448","1280 x 800"
"0","7","left","no","250","leftarrow","515","true","focus","yes","43467","1280 x 800"
"0","8","right","yes","250","undefined","NaN","true","focus","yes","46223","1280 x 800"
"0","9","right","yes","300","rightarrow","457","false","focus","yes","48185","1280 x 800"
"0","10","right","no","250","rightarrow","490","true","focus","yes","50178","1280 x 800"
"0","11","right","no","250","rightarrow","461","true","focus","yes","52143","1280 x 800"
"0","12","left","no","250","leftarrow","465","true","focus","yes","54111","1280 x 800"
"0","13","left","yes","250","leftarrow","358","false","focus","yes","55973","1280 x 800"
"0","14","left","no","200","leftarrow","404","true","focus","yes","57881","1280 x 800"
"0","15","right","no","200","rightarrow","584","true","focus","yes","59971","1280 x 800"
"0","16","left","no","200","leftarrow","444","true","focus","yes","61921","1280 x 800"
"0","17","right","no","200","rightarrow","384","true","focus","yes","63809","1280 x 800"
"0","18","left","yes","200","leftarrow","527","false","focus","yes","65842","1280 x 800"
"0","19","left","no","150","leftarrow","572","true","focus","yes","67920","1280 x 800"
"0","20","right","yes","150","rightarrow","516","false","focus","yes","69940","1280 x 800"
"0","21","left","no","100","leftarrow","622","true","focus","yes","72067","1280 x 800"
"0","22","left","no","100","leftarrow","702","true","focus","yes","74272","1280 x 800"
"0","23","right","no","100","rightarrow","642","true","focus","yes","76419","1280 x 800"
"0","24","right","no","100","rightarrow","590","true","focus","yes","78513","1280 x 800"
"0","25","right","yes","100","undefined","NaN","true","focus","yes","81271","1280 x 800"
"0","26","left","no","150","leftarrow","654","true","focus","yes","83429","1280 x 800"
"0","27","right","no","150","rightarrow","553","true","focus","yes","85486","1280 x 800"
"0","28","left","yes","150","undefined","NaN","true","focus","yes","88243","1280 x 800"
"0","29","right","no","200","rightarrow","635","true","focus","yes","90382","1280 x 800"
"0","30","left","no","200","leftarrow","577","true","focus","yes","92464","1280 x 800"
"0","31","right","no","200","rightarrow","714","true","focus","yes","94682","1280 x 800"
"0","32","left","no","200","leftarrow","620","true","focus","yes","96806","1280 x 800"
"1","1","left","no","200","leftarrow","454","true","focus","yes","103303","1280 x 800"
"1","2","left","no","200","leftarrow","540","true","focus","yes","104596","1280 x 800"
"1","3","left","no","200","leftarrow","413","true","focus","yes","105763","1280 x 800"
"1","4","right","no","200","rightarrow","491","true","focus","yes","107005","1280 x 800"
"1","5","right","no","200","rightarrow","504","true","focus","yes","108262","1280 x 800"
"1","6","left","yes","200","undefined","NaN","true","focus","yes","110266","1280 x 800"
"1","7","right","no","250","rightarrow","741","true","focus","yes","111760","1280 x 800"
"1","8","right","yes","250","rightarrow","513","false","focus","yes","113025","1280 x 800"
"1","9","left","no","200","leftarrow","537","true","focus","yes","114315","1280 x 800"
"1","10","right","yes","200","undefined","NaN","true","focus","yes","116319","1280 x 800"
