"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","right","no","200","rightarrow","484","true","focus","yes","28054","1280 x 800"
"0","2","left","yes","200","undefined","NaN","true","focus","yes","30810","1280 x 800"
"0","3","left","no","250","leftarrow","571","true","focus","yes","32884","1280 x 800"
"0","4","left","no","250","leftarrow","646","true","focus","yes","35035","1280 x 800"
"0","5","right","no","250","rightarrow","503","true","focus","yes","37042","1280 x 800"
"0","6","right","yes","250","undefined","NaN","true","focus","yes","39796","1280 x 800"
"0","7","right","no","300","rightarrow","618","true","focus","yes","41919","1280 x 800"
"0","8","left","no","300","leftarrow","554","true","focus","yes","43976","1280 x 800"
"0","9","left","no","300","leftarrow","499","true","focus","yes","45977","1280 x 800"
"0","10","right","no","300","rightarrow","575","true","focus","yes","48056","1280 x 800"
"0","11","left","yes","300","undefined","NaN","true","focus","yes","50813","1280 x 800"
"0","12","right","yes","350","undefined","NaN","true","focus","yes","53568","1280 x 800"
"0","13","left","no","400","leftarrow","571","true","focus","yes","55643","1280 x 800"
"0","14","left","no","400","leftarrow","427","true","focus","yes","57573","1280 x 800"
"0","15","right","no","400","rightarrow","595","true","focus","yes","59673","1280 x 800"
"0","16","right","no","400","rightarrow","669","true","focus","yes","61848","1280 x 800"
"0","17","left","no","400","leftarrow","624","true","focus","yes","63975","1280 x 800"
"0","18","left","yes","400","leftarrow","388","false","focus","yes","65866","1280 x 800"
"0","19","right","yes","350","undefined","NaN","true","focus","yes","68620","1280 x 800"
"0","20","left","no","400","leftarrow","800","true","focus","yes","70924","1280 x 800"
"0","21","left","no","400","leftarrow","547","true","focus","yes","72975","1280 x 800"
"0","22","right","no","400","rightarrow","485","true","focus","yes","74962","1280 x 800"
"0","23","right","no","400","rightarrow","632","true","focus","yes","77099","1280 x 800"
"0","24","right","no","400","rightarrow","428","true","focus","yes","79032","1280 x 800"
"0","25","right","yes","400","rightarrow","421","false","focus","yes","80957","1280 x 800"
"0","26","left","yes","350","undefined","NaN","true","focus","yes","83712","1280 x 800"
"0","27","right","no","400","rightarrow","485","true","focus","yes","85702","1280 x 800"
"0","28","left","no","400","leftarrow","710","true","focus","yes","87917","1280 x 800"
"0","29","right","no","400","rightarrow","518","true","focus","yes","89939","1280 x 800"
"0","30","left","no","400","leftarrow","489","true","focus","yes","91932","1280 x 800"
"0","31","left","no","400","leftarrow","573","true","focus","yes","94009","1280 x 800"
"0","32","right","no","400","rightarrow","523","true","focus","yes","96036","1280 x 800"
"1","1","right","no","400","rightarrow","519","true","focus","yes","102593","1280 x 800"
"1","2","left","no","400","leftarrow","470","true","focus","yes","103815","1280 x 800"
"1","3","right","yes","400","rightarrow","505","false","focus","yes","105075","1280 x 800"
"1","4","left","yes","350","leftarrow","447","false","focus","yes","106274","1280 x 800"
"1","5","left","no","300","leftarrow","529","true","focus","yes","107555","1280 x 800"
"1","6","right","no","300","rightarrow","661","true","focus","yes","108968","1280 x 800"
"1","7","left","no","300","leftarrow","465","true","focus","yes","110184","1280 x 800"
"1","8","right","no","300","rightarrow","570","true","focus","yes","111506","1280 x 800"
"1","9","right","no","300","rightarrow","526","true","focus","yes","112784","1280 x 800"
"1","10","right","yes","300","undefined","NaN","true","focus","yes","114788","1280 x 800"
"1","11","left","yes","350","leftarrow","534","false","focus","yes","116076","1280 x 800"
"1","12","left","no","300","leftarrow","543","true","focus","yes","117370","1280 x 800"
"1","13","left","no","300","leftarrow","520","true","focus","yes","118642","1280 x 800"
"1","14","left","no","300","leftarrow","528","true","focus","yes","119923","1280 x 800"
"1","15","right","no","300","rightarrow","522","true","focus","yes","121198","1280 x 800"
"1","16","right","no","300","rightarrow","458","true","focus","yes","122409","1280 x 800"
"1","17","right","yes","300","undefined","NaN","true","focus","yes","124413","1280 x 800"
"1","18","right","no","350","rightarrow","625","true","focus","yes","125791","1280 x 800"
"1","19","left","no","350","leftarrow","559","true","focus","yes","127102","1280 x 800"
"1","20","left","yes","350","leftarrow","401","false","focus","yes","128256","1280 x 800"
"1","21","right","no","300","rightarrow","556","true","focus","yes","129563","1280 x 800"
"1","22","left","no","300","leftarrow","529","true","focus","yes","130843","1280 x 800"
"1","23","right","no","300","rightarrow","600","true","focus","yes","132196","1280 x 800"
"1","24","left","no","300","leftarrow","474","true","focus","yes","133422","1280 x 800"
"1","25","left","no","300","leftarrow","567","true","focus","yes","134741","1280 x 800"
"1","26","left","no","300","rightarrow","678","false","focus","yes","136171","1280 x 800"
"1","27","left","yes","300","undefined","NaN","true","focus","yes","138175","1280 x 800"
"1","28","right","yes","350","rightarrow","537","false","focus","yes","139465","1280 x 800"
"1","29","right","no","300","rightarrow","898","true","focus","yes","141117","1280 x 800"
"1","30","right","no","300","rightarrow","904","true","focus","yes","142775","1280 x 800"
"1","31","left","no","300","leftarrow","611","true","focus","yes","144139","1280 x 800"
"1","32","right","no","300","rightarrow","689","true","focus","yes","145580","1280 x 800"
"1","33","right","yes","300","undefined","NaN","true","focus","yes","147584","1280 x 800"
"1","34","left","no","350","leftarrow","526","true","focus","yes","148865","1280 x 800"
"1","35","right","no","350","rightarrow","501","true","focus","yes","150117","1280 x 800"
"1","36","right","no","350","rightarrow","523","true","focus","yes","151392","1280 x 800"
"1","37","left","no","350","leftarrow","752","true","focus","yes","152896","1280 x 800"
"1","38","left","no","350","leftarrow","638","true","focus","yes","154285","1280 x 800"
"1","39","right","no","350","rightarrow","530","true","focus","yes","155568","1280 x 800"
"1","40","left","yes","350","leftarrow","457","false","focus","yes","156778","1280 x 800"
"1","41","right","no","300","leftarrow","513","false","focus","yes","158043","1280 x 800"
"1","42","left","no","300","leftarrow","738","true","focus","yes","159532","1280 x 800"
"1","43","right","no","300","rightarrow","560","true","focus","yes","160845","1280 x 800"
"1","44","left","no","300","leftarrow","495","true","focus","yes","162092","1280 x 800"
"1","45","right","no","300","rightarrow","504","true","focus","yes","163348","1280 x 800"
"1","46","left","yes","300","leftarrow","466","false","focus","yes","164567","1280 x 800"
"1","47","left","no","250","leftarrow","576","true","focus","yes","165895","1280 x 800"
"1","48","right","yes","250","undefined","NaN","true","focus","yes","167898","1280 x 800"
"1","49","left","no","300","leftarrow","576","true","focus","yes","169227","1280 x 800"
"1","50","right","yes","300","undefined","NaN","true","focus","yes","171232","1280 x 800"
"1","51","left","yes","350","leftarrow","422","false","focus","yes","172407","1280 x 800"
"1","52","left","no","300","leftarrow","528","true","focus","yes","173688","1280 x 800"
"1","53","right","no","300","rightarrow","658","true","focus","yes","175099","1280 x 800"
"1","54","left","no","300","leftarrow","483","true","focus","yes","176334","1280 x 800"
"1","55","right","no","300","rightarrow","572","true","focus","yes","177657","1280 x 800"
"1","56","right","no","300","rightarrow","509","true","focus","yes","178918","1280 x 800"
"1","57","left","no","300","leftarrow","472","true","focus","yes","180143","1280 x 800"
"1","58","left","no","300","leftarrow","532","true","focus","yes","181428","1280 x 800"
"1","59","left","yes","300","undefined","NaN","true","focus","yes","183432","1280 x 800"
"1","60","left","no","350","leftarrow","790","true","focus","yes","184976","1280 x 800"
"1","61","right","yes","350","rightarrow","500","false","focus","yes","186228","1280 x 800"
"1","62","right","no","300","rightarrow","669","true","focus","yes","187649","1280 x 800"
"1","63","right","no","300","rightarrow","577","true","focus","yes","188979","1280 x 800"
"1","64","right","no","300","rightarrow","413","true","focus","yes","190144","1280 x 800"
"2","1","right","no","300","rightarrow","461","true","focus","yes","195928","1280 x 800"
"2","2","left","no","300","leftarrow","558","true","focus","yes","197239","1280 x 800"
"2","3","right","yes","300","rightarrow","471","false","focus","yes","198463","1280 x 800"
"2","4","left","yes","250","undefined","NaN","true","focus","yes","200466","1280 x 800"
"2","5","left","no","300","leftarrow","548","true","focus","yes","201768","1280 x 800"
"2","6","left","no","300","leftarrow","579","true","focus","yes","203099","1280 x 800"
"2","7","right","no","300","rightarrow","591","true","focus","yes","204444","1280 x 800"
"2","8","right","no","300","rightarrow","469","true","focus","yes","205665","1280 x 800"
"2","9","left","no","300","leftarrow","548","true","focus","yes","206966","1280 x 800"
"2","10","right","no","300","rightarrow","487","true","focus","yes","208204","1280 x 800"
"2","11","left","no","300","leftarrow","396","true","focus","yes","209353","1280 x 800"
"2","12","right","no","300","rightarrow","461","true","focus","yes","210568","1280 x 800"
"2","13","left","yes","300","leftarrow","538","false","focus","yes","211859","1280 x 800"
"2","14","left","no","250","leftarrow","549","true","focus","yes","213161","1280 x 800"
"2","15","right","no","250","rightarrow","574","true","focus","yes","214487","1280 x 800"
"2","16","right","yes","250","undefined","NaN","true","focus","yes","216492","1280 x 800"
"2","17","right","yes","300","undefined","NaN","true","focus","yes","218497","1280 x 800"
"2","18","left","no","350","leftarrow","577","true","focus","yes","219826","1280 x 800"
"2","19","left","no","350","leftarrow","548","true","focus","yes","221125","1280 x 800"
"2","20","right","no","350","rightarrow","617","true","focus","yes","222494","1280 x 800"
"2","21","left","yes","350","undefined","NaN","true","focus","yes","224500","1280 x 800"
"2","22","right","no","400","leftarrow","514","false","focus","yes","225766","1280 x 800"
"2","23","right","no","400","rightarrow","546","true","focus","yes","227065","1280 x 800"
"2","24","left","no","400","leftarrow","790","true","focus","yes","228607","1280 x 800"
"2","25","left","no","400","leftarrow","578","true","focus","yes","229939","1280 x 800"
"2","26","right","no","400","rightarrow","505","true","focus","yes","231198","1280 x 800"
"2","27","right","no","400","rightarrow","549","true","focus","yes","232499","1280 x 800"
"2","28","left","yes","400","undefined","NaN","true","focus","yes","234503","1280 x 800"
"2","29","right","no","450","rightarrow","917","true","focus","yes","236173","1280 x 800"
"2","30","left","no","450","leftarrow","609","true","focus","yes","237534","1280 x 800"
"2","31","left","no","450","leftarrow","475","true","focus","yes","238762","1280 x 800"
"2","32","right","yes","450","rightarrow","403","false","focus","yes","239917","1280 x 800"
"2","33","right","yes","400","undefined","NaN","true","focus","yes","241921","1280 x 800"
"2","34","left","no","450","leftarrow","539","true","focus","yes","243212","1280 x 800"
"2","35","left","no","450","leftarrow","544","true","focus","yes","244508","1280 x 800"
"2","36","left","no","450","leftarrow","611","true","focus","yes","245871","1280 x 800"
"2","37","left","yes","450","undefined","NaN","true","focus","yes","247875","1280 x 800"
"2","38","right","no","500","rightarrow","529","true","focus","yes","249159","1280 x 800"
"2","39","right","no","500","rightarrow","424","true","focus","yes","250336","1280 x 800"
"2","40","right","no","500","rightarrow","547","true","focus","yes","251637","1280 x 800"
"2","41","left","no","500","leftarrow","546","true","focus","yes","252936","1280 x 800"
"2","42","right","yes","500","undefined","NaN","true","focus","yes","254940","1280 x 800"
"2","43","left","yes","550","leftarrow","567","false","focus","yes","256262","1280 x 800"
"2","44","right","no","500","rightarrow","688","true","focus","yes","257702","1280 x 800"
"2","45","right","no","500","rightarrow","740","true","focus","yes","259197","1280 x 800"
"2","46","right","no","500","leftarrow","808","false","focus","yes","260757","1280 x 800"
"2","47","left","no","500","leftarrow","614","true","focus","yes","262124","1280 x 800"
"2","48","left","no","500","leftarrow","503","true","focus","yes","263379","1280 x 800"
"2","49","left","no","500","leftarrow","776","true","focus","yes","264907","1280 x 800"
"2","50","right","no","500","rightarrow","1019","true","focus","yes","266679","1280 x 800"
"2","51","left","yes","500","undefined","NaN","true","focus","yes","268683","1280 x 800"
"2","52","left","no","550","leftarrow","745","true","focus","yes","270182","1280 x 800"
"2","53","right","no","550","rightarrow","424","true","focus","yes","271358","1280 x 800"
"2","54","right","yes","550","undefined","NaN","true","focus","yes","273360","1280 x 800"
"2","55","left","no","600","leftarrow","657","true","focus","yes","274771","1280 x 800"
"2","56","right","no","600","rightarrow","499","true","focus","yes","276023","1280 x 800"
"2","57","right","no","600","rightarrow","484","true","focus","yes","277260","1280 x 800"
"2","58","right","no","600","rightarrow","467","true","focus","yes","278480","1280 x 800"
"2","59","left","no","600","leftarrow","487","true","focus","yes","279721","1280 x 800"
"2","60","left","no","600","leftarrow","424","true","focus","yes","280898","1280 x 800"
"2","61","left","yes","600","leftarrow","552","false","focus","yes","282203","1280 x 800"
"2","62","right","no","550","rightarrow","698","true","focus","yes","283652","1280 x 800"
"2","63","right","yes","550","rightarrow","582","false","focus","yes","284989","1280 x 800"
"2","64","left","no","500","leftarrow","474","true","focus","yes","286216","1280 x 800"
"3","1","left","no","500","leftarrow","512","true","focus","yes","292058","1280 x 800"
"3","2","left","yes","500","leftarrow","492","false","focus","yes","293303","1280 x 800"
"3","3","left","no","450","leftarrow","830","true","focus","yes","294886","1280 x 800"
"3","4","left","no","450","leftarrow","655","true","focus","yes","296295","1280 x 800"
"3","5","right","no","450","rightarrow","549","true","focus","yes","297596","1280 x 800"
"3","6","right","no","450","rightarrow","569","true","focus","yes","298916","1280 x 800"
"3","7","right","no","450","rightarrow","458","true","focus","yes","300126","1280 x 800"
"3","8","right","yes","450","rightarrow","458","false","focus","yes","301337","1280 x 800"
"3","9","left","yes","400","leftarrow","515","false","focus","yes","302604","1280 x 800"
"3","10","left","no","350","leftarrow","641","true","focus","yes","303997","1280 x 800"
"3","11","right","no","350","leftarrow","446","false","focus","yes","305198","1280 x 800"
"3","12","left","no","350","leftarrow","463","true","focus","yes","306413","1280 x 800"
"3","13","right","yes","350","undefined","NaN","true","focus","yes","308416","1280 x 800"
"3","14","left","no","400","leftarrow","666","true","focus","yes","309835","1280 x 800"
"3","15","right","no","400","rightarrow","529","true","focus","yes","311117","1280 x 800"
"3","16","right","no","400","rightarrow","447","true","focus","yes","312317","1280 x 800"
"3","17","left","yes","400","leftarrow","525","false","focus","yes","313595","1280 x 800"
"3","18","left","no","350","leftarrow","795","true","focus","yes","315143","1280 x 800"
"3","19","left","no","350","leftarrow","702","true","focus","yes","316599","1280 x 800"
"3","20","right","no","350","rightarrow","643","true","focus","yes","317994","1280 x 800"
"3","21","left","no","350","leftarrow","522","true","focus","yes","319269","1280 x 800"
"3","22","right","no","350","rightarrow","452","true","focus","yes","320474","1280 x 800"
"3","23","right","no","350","rightarrow","472","true","focus","yes","321699","1280 x 800"
"3","24","right","yes","350","undefined","NaN","true","focus","yes","323703","1280 x 800"
"3","25","left","no","400","leftarrow","545","true","focus","yes","325001","1280 x 800"
"3","26","right","no","400","rightarrow","430","true","focus","yes","326185","1280 x 800"
"3","27","right","yes","400","rightarrow","420","false","focus","yes","327358","1280 x 800"
"3","28","left","yes","350","undefined","NaN","true","focus","yes","329363","1280 x 800"
"3","29","right","no","400","rightarrow","505","true","focus","yes","330623","1280 x 800"
"3","30","left","no","400","leftarrow","409","true","focus","yes","331784","1280 x 800"
"3","31","right","no","400","rightarrow","421","true","focus","yes","332958","1280 x 800"
"3","32","left","no","400","leftarrow","505","true","focus","yes","334215","1280 x 800"
"3","33","left","yes","400","leftarrow","474","false","focus","yes","335442","1280 x 800"
"3","34","right","yes","350","undefined","NaN","true","focus","yes","337448","1280 x 800"
"3","35","right","no","400","rightarrow","651","true","focus","yes","338853","1280 x 800"
"3","36","right","no","400","rightarrow","565","true","focus","yes","340172","1280 x 800"
"3","37","left","no","400","leftarrow","421","true","focus","yes","341344","1280 x 800"
"3","38","left","no","400","leftarrow","402","true","focus","yes","342499","1280 x 800"
"3","39","left","no","400","leftarrow","422","true","focus","yes","343674","1280 x 800"
"3","40","right","no","400","rightarrow","404","true","focus","yes","344831","1280 x 800"
"3","41","left","yes","400","leftarrow","411","false","focus","yes","345994","1280 x 800"
"3","42","left","no","350","leftarrow","468","true","focus","yes","347214","1280 x 800"
"3","43","right","yes","350","rightarrow","436","false","focus","yes","348403","1280 x 800"
"3","44","right","no","300","rightarrow","549","true","focus","yes","349703","1280 x 800"
"3","45","left","no","300","leftarrow","514","true","focus","yes","350971","1280 x 800"
"3","46","right","no","300","rightarrow","516","true","focus","yes","352239","1280 x 800"
"3","47","right","no","300","rightarrow","916","true","focus","yes","353908","1280 x 800"
"3","48","left","no","300","leftarrow","550","true","focus","yes","355211","1280 x 800"
"3","49","left","no","300","leftarrow","677","true","focus","yes","356641","1280 x 800"
"3","50","left","no","300","leftarrow","582","true","focus","yes","357975","1280 x 800"
"3","51","left","no","300","leftarrow","545","true","focus","yes","359274","1280 x 800"
