"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","right","no","200","rightarrow","643","true","focus","yes","31443","1280 x 800"
"0","2","left","yes","200","undefined","NaN","true","focus","yes","34203","1280 x 800"
"0","3","right","yes","250","undefined","NaN","true","focus","yes","36965","1280 x 800"
"0","4","right","no","300","rightarrow","668","true","focus","yes","39136","1280 x 800"
"0","5","left","no","300","leftarrow","530","true","focus","yes","41169","1280 x 800"
"0","6","right","no","300","rightarrow","518","true","focus","yes","43191","1280 x 800"
"0","7","left","no","300","leftarrow","710","true","focus","yes","45406","1280 x 800"
"0","8","left","no","300","leftarrow","581","true","focus","yes","47491","1280 x 800"
"0","9","right","no","300","rightarrow","589","true","focus","yes","49588","1280 x 800"
"0","10","left","yes","300","leftarrow","516","false","focus","yes","51613","1280 x 800"
"0","11","right","no","250","rightarrow","630","true","focus","yes","53747","1280 x 800"
"0","12","left","no","250","leftarrow","742","true","focus","yes","55997","1280 x 800"
"0","13","right","yes","250","undefined","NaN","true","focus","yes","58756","1280 x 800"
"0","14","right","no","300","rightarrow","584","true","focus","yes","60842","1280 x 800"
"0","15","left","no","300","leftarrow","582","true","focus","yes","62932","1280 x 800"
"0","16","left","no","300","leftarrow","694","true","focus","yes","65128","1280 x 800"
"0","17","left","no","300","leftarrow","576","true","focus","yes","67210","1280 x 800"
"0","18","right","yes","300","undefined","NaN","true","focus","yes","69967","1280 x 800"
"0","19","left","yes","350","leftarrow","539","false","focus","yes","72012","1280 x 800"
"0","20","left","no","300","leftarrow","633","true","focus","yes","74154","1280 x 800"
"0","21","right","no","300","leftarrow","654","false","focus","yes","76311","1280 x 800"
"0","22","right","no","300","rightarrow","660","true","focus","yes","78479","1280 x 800"
"0","23","left","no","300","leftarrow","613","true","focus","yes","80595","1280 x 800"
"0","24","right","no","300","rightarrow","798","true","focus","yes","82900","1280 x 800"
"0","25","left","no","300","leftarrow","520","true","focus","yes","84924","1280 x 800"
"0","26","left","no","300","leftarrow","531","true","focus","yes","86962","1280 x 800"
"0","27","left","no","300","leftarrow","474","true","focus","yes","88943","1280 x 800"
"0","28","right","no","300","rightarrow","521","true","focus","yes","90969","1280 x 800"
"0","29","right","yes","300","undefined","NaN","true","focus","yes","93722","1280 x 800"
"0","30","left","yes","350","leftarrow","527","false","focus","yes","95754","1280 x 800"
"0","31","right","no","300","rightarrow","574","true","focus","yes","97834","1280 x 800"
"0","32","right","no","300","rightarrow","605","true","focus","yes","99947","1280 x 800"
"1","1","left","no","300","leftarrow","611","true","focus","yes","106587","1280 x 800"
"1","2","left","no","300","leftarrow","607","true","focus","yes","107947","1280 x 800"
"1","3","right","no","300","rightarrow","585","true","focus","yes","109285","1280 x 800"
"1","4","right","yes","300","rightarrow","483","false","focus","yes","110520","1280 x 800"
"1","5","left","no","250","leftarrow","683","true","focus","yes","111958","1280 x 800"
"1","6","right","no","250","rightarrow","802","true","focus","yes","113511","1280 x 800"
"1","7","right","no","250","rightarrow","610","true","focus","yes","114875","1280 x 800"
"1","8","left","yes","250","undefined","NaN","true","focus","yes","116880","1280 x 800"
"1","9","left","no","300","leftarrow","523","true","focus","yes","118157","1280 x 800"
"1","10","left","yes","300","undefined","NaN","true","focus","yes","120163","1280 x 800"
"1","11","right","no","350","rightarrow","637","true","focus","yes","121552","1280 x 800"
"1","12","right","no","350","rightarrow","671","true","focus","yes","122974","1280 x 800"
"1","13","left","no","350","undefined","NaN","false","focus","yes","124979","1280 x 800"
"1","14","left","no","350","undefined","NaN","false","focus","yes","126986","1280 x 800"
"1","15","right","yes","350","undefined","NaN","true","focus","yes","128994","1280 x 800"
"1","16","right","no","400","rightarrow","903","true","focus","yes","130648","1280 x 800"
"1","17","left","no","400","leftarrow","684","true","focus","yes","132085","1280 x 800"
"1","18","right","yes","400","undefined","NaN","true","focus","yes","134090","1280 x 800"
"1","19","right","no","450","rightarrow","625","true","focus","yes","135470","1280 x 800"
"1","20","left","no","450","leftarrow","569","true","focus","yes","136792","1280 x 800"
"1","21","right","no","450","rightarrow","600","true","focus","yes","138144","1280 x 800"
"1","22","left","no","450","leftarrow","589","true","focus","yes","139486","1280 x 800"
"1","23","left","yes","450","undefined","NaN","true","focus","yes","141492","1280 x 800"
"1","24","right","no","500","rightarrow","742","true","focus","yes","142987","1280 x 800"
"1","25","left","no","500","leftarrow","785","true","focus","yes","144524","1280 x 800"
"1","26","left","yes","500","leftarrow","514","false","focus","yes","145790","1280 x 800"
"1","27","right","no","450","rightarrow","541","true","focus","yes","147083","1280 x 800"
"1","28","right","no","450","rightarrow","590","true","focus","yes","148424","1280 x 800"
"1","29","right","yes","450","rightarrow","467","false","focus","yes","149644","1280 x 800"
"1","30","left","no","400","leftarrow","567","true","focus","yes","150964","1280 x 800"
"1","31","left","no","400","leftarrow","622","true","focus","yes","152339","1280 x 800"
"1","32","right","no","400","rightarrow","584","true","focus","yes","153678","1280 x 800"
"1","33","right","no","400","rightarrow","709","true","focus","yes","155139","1280 x 800"
"1","34","left","no","400","leftarrow","673","true","focus","yes","156563","1280 x 800"
"1","35","right","yes","400","undefined","NaN","true","focus","yes","158570","1280 x 800"
"1","36","left","no","450","leftarrow","1152","true","focus","yes","160473","1280 x 800"
"1","37","left","yes","450","undefined","NaN","true","focus","yes","162478","1280 x 800"
"1","38","left","no","500","leftarrow","698","true","focus","yes","163931","1280 x 800"
"1","39","right","no","500","rightarrow","618","true","focus","yes","165301","1280 x 800"
"1","40","right","no","500","rightarrow","619","true","focus","yes","166674","1280 x 800"
"1","41","left","yes","500","undefined","NaN","true","focus","yes","168677","1280 x 800"
"1","42","right","yes","550","undefined","NaN","true","focus","yes","170683","1280 x 800"
"1","43","left","no","600","leftarrow","779","true","focus","yes","172217","1280 x 800"
"1","44","right","no","600","rightarrow","623","true","focus","yes","173592","1280 x 800"
"1","45","right","no","600","rightarrow","685","true","focus","yes","175029","1280 x 800"
"1","46","left","no","600","undefined","NaN","false","focus","yes","177035","1280 x 800"
"1","47","left","no","600","leftarrow","703","true","focus","yes","178494","1280 x 800"
"1","48","right","no","600","undefined","NaN","false","focus","yes","180500","1280 x 800"
"1","49","right","no","600","undefined","NaN","false","focus","yes","182506","1280 x 800"
"1","50","right","no","600","rightarrow","697","true","focus","yes","183954","1280 x 800"
"1","51","right","yes","600","rightarrow","567","false","focus","yes","185273","1280 x 800"
"1","52","left","yes","550","undefined","NaN","true","focus","yes","187277","1280 x 800"
"1","53","left","no","600","leftarrow","681","true","focus","yes","188714","1280 x 800"
"1","54","left","no","600","leftarrow","671","true","focus","yes","190139","1280 x 800"
"1","55","right","no","600","rightarrow","802","true","focus","yes","191694","1280 x 800"
"1","56","left","no","600","leftarrow","951","true","focus","yes","193397","1280 x 800"
"1","57","right","no","600","rightarrow","635","true","focus","yes","194785","1280 x 800"
"1","58","left","no","600","leftarrow","598","true","focus","yes","196137","1280 x 800"
"1","59","left","yes","600","undefined","NaN","true","focus","yes","198141","1280 x 800"
"1","60","left","no","650","leftarrow","1148","true","focus","yes","200045","1280 x 800"
"1","61","right","no","650","rightarrow","629","true","focus","yes","201428","1280 x 800"
"1","62","left","no","650","leftarrow","545","true","focus","yes","202725","1280 x 800"
"1","63","right","no","650","rightarrow","595","true","focus","yes","204073","1280 x 800"
"1","64","right","yes","650","undefined","NaN","true","focus","yes","206079","1280 x 800"
"2","1","left","no","700","leftarrow","797","true","focus","yes","212612","1280 x 800"
"2","2","right","no","700","rightarrow","583","true","focus","yes","213947","1280 x 800"
"2","3","right","no","700","rightarrow","662","true","focus","yes","215362","1280 x 800"
"2","4","left","yes","700","leftarrow","641","false","focus","yes","216757","1280 x 800"
"2","5","left","no","650","leftarrow","470","true","focus","yes","217981","1280 x 800"
"2","6","right","no","650","rightarrow","768","true","focus","yes","219502","1280 x 800"
"2","7","right","yes","650","rightarrow","676","false","focus","yes","220931","1280 x 800"
"2","8","left","no","600","leftarrow","596","true","focus","yes","222281","1280 x 800"
"2","9","right","no","600","rightarrow","546","true","focus","yes","223579","1280 x 800"
"2","10","right","no","600","rightarrow","550","true","focus","yes","224883","1280 x 800"
"2","11","right","yes","600","rightarrow","591","false","focus","yes","226228","1280 x 800"
"2","12","right","no","550","rightarrow","503","true","focus","yes","227487","1280 x 800"
"2","13","left","yes","550","leftarrow","515","false","focus","yes","228753","1280 x 800"
"2","14","left","no","500","leftarrow","475","true","focus","yes","229980","1280 x 800"
"2","15","left","no","500","leftarrow","668","true","focus","yes","231401","1280 x 800"
"2","16","left","no","500","leftarrow","663","true","focus","yes","232816","1280 x 800"
"2","17","right","no","500","rightarrow","790","true","focus","yes","234359","1280 x 800"
"2","18","left","no","500","leftarrow","659","true","focus","yes","235769","1280 x 800"
"2","19","left","no","500","leftarrow","587","true","focus","yes","237109","1280 x 800"
"2","20","left","yes","500","leftarrow","498","false","focus","yes","238359","1280 x 800"
"2","21","right","yes","450","undefined","NaN","true","focus","yes","240367","1280 x 800"
"2","22","left","no","500","leftarrow","620","true","focus","yes","241740","1280 x 800"
"2","23","right","no","500","rightarrow","502","true","focus","yes","242997","1280 x 800"
"2","24","right","no","500","rightarrow","584","true","focus","yes","244333","1280 x 800"
"2","25","right","no","500","rightarrow","830","true","focus","yes","245916","1280 x 800"
"2","26","left","no","500","undefined","NaN","false","focus","yes","247921","1280 x 800"
"2","27","right","yes","500","undefined","NaN","true","focus","yes","249927","1280 x 800"
"2","28","left","no","550","leftarrow","603","true","focus","yes","251285","1280 x 800"
"2","29","right","no","550","rightarrow","608","true","focus","yes","252646","1280 x 800"
"2","30","right","no","550","rightarrow","585","true","focus","yes","253984","1280 x 800"
"2","31","left","yes","550","leftarrow","519","false","focus","yes","255255","1280 x 800"
"2","32","left","no","500","leftarrow","535","true","focus","yes","256542","1280 x 800"
"2","33","left","no","500","leftarrow","542","true","focus","yes","257836","1280 x 800"
"2","34","left","no","500","leftarrow","604","true","focus","yes","259193","1280 x 800"
"2","35","right","no","500","rightarrow","541","true","focus","yes","260486","1280 x 800"
"2","36","left","yes","500","leftarrow","522","false","focus","yes","261762","1280 x 800"
"2","37","right","no","450","rightarrow","770","true","focus","yes","263285","1280 x 800"
"2","38","left","no","450","leftarrow","693","true","focus","yes","264732","1280 x 800"
"2","39","right","no","450","rightarrow","602","true","focus","yes","266086","1280 x 800"
"2","40","right","yes","450","undefined","NaN","true","focus","yes","268093","1280 x 800"
"2","41","right","no","500","rightarrow","649","true","focus","yes","269496","1280 x 800"
"2","42","right","yes","500","undefined","NaN","true","focus","yes","271501","1280 x 800"
