"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","left","yes","200","undefined","NaN","true","focus","yes","26235","1280 x 800"
"0","2","left","no","250","leftarrow","686","true","focus","yes","28425","1280 x 800"
"0","3","right","no","250","rightarrow","636","true","focus","yes","30566","1280 x 800"
"0","4","right","no","250","rightarrow","730","true","focus","yes","32800","1280 x 800"
"0","5","right","yes","250","rightarrow","207","false","focus","yes","34512","1280 x 800"
"0","6","left","no","200","leftarrow","599","true","focus","yes","36616","1280 x 800"
"0","7","right","no","200","rightarrow","593","true","focus","yes","38716","1280 x 800"
"0","8","left","no","200","leftarrow","581","true","focus","yes","40800","1280 x 800"
"0","9","left","no","200","leftarrow","461","true","focus","yes","42765","1280 x 800"
"0","10","right","yes","200","undefined","NaN","true","focus","yes","45521","1280 x 800"
"0","11","left","yes","250","undefined","NaN","true","focus","yes","48277","1280 x 800"
"0","12","left","no","300","leftarrow","471","true","focus","yes","50253","1280 x 800"
"0","13","right","no","300","rightarrow","642","true","focus","yes","52400","1280 x 800"
"0","14","left","no","300","leftarrow","505","true","focus","yes","54407","1280 x 800"
"0","15","right","no","300","rightarrow","772","true","focus","yes","56681","1280 x 800"
"0","16","right","no","300","rightarrow","756","true","focus","yes","58941","1280 x 800"
"0","17","right","no","300","undefined","NaN","false","focus","yes","61697","1280 x 800"
"0","18","left","no","300","leftarrow","541","true","focus","yes","63743","1280 x 800"
"0","19","right","yes","300","undefined","NaN","true","focus","yes","66499","1280 x 800"
"0","20","right","no","350","rightarrow","622","true","focus","yes","68627","1280 x 800"
"0","21","right","no","350","rightarrow","640","true","focus","yes","70772","1280 x 800"
"0","22","left","yes","350","undefined","NaN","true","focus","yes","73529","1280 x 800"
"0","23","left","no","400","leftarrow","906","true","focus","yes","75938","1280 x 800"
"0","24","left","no","400","leftarrow","590","true","focus","yes","78033","1280 x 800"
"0","25","right","yes","400","undefined","NaN","true","focus","yes","80788","1280 x 800"
"0","26","right","no","450","rightarrow","599","true","focus","yes","82891","1280 x 800"
"0","27","left","no","450","leftarrow","574","true","focus","yes","84970","1280 x 800"
"0","28","right","no","450","rightarrow","730","true","focus","yes","87204","1280 x 800"
"0","29","left","no","450","leftarrow","613","true","focus","yes","89321","1280 x 800"
"0","30","left","yes","450","leftarrow","554","false","focus","yes","91380","1280 x 800"
"0","31","left","no","400","leftarrow","450","true","focus","yes","93334","1280 x 800"
"0","32","right","no","400","rightarrow","681","true","focus","yes","95520","1280 x 800"
"1","1","right","no","400","rightarrow","529","true","focus","yes","102076","1280 x 800"
"1","2","right","yes","400","rightarrow","482","false","focus","yes","103310","1280 x 800"
"1","3","left","no","350","leftarrow","679","true","focus","yes","104740","1280 x 800"
"1","4","right","no","350","rightarrow","520","true","focus","yes","106013","1280 x 800"
"1","5","left","no","350","leftarrow","734","true","focus","yes","107498","1280 x 800"
"1","6","left","yes","350","undefined","NaN","true","focus","yes","109502","1280 x 800"
