"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","right","no","200","rightarrow","476","true","focus","yes","30857","1280 x 800"
"0","2","right","no","200","rightarrow","405","true","focus","yes","32769","1280 x 800"
"0","3","right","no","200","rightarrow","551","true","focus","yes","34829","1280 x 800"
"0","4","left","no","200","leftarrow","545","true","focus","yes","36881","1280 x 800"
"0","5","left","yes","200","leftarrow","423","false","focus","yes","38809","1280 x 800"
"0","6","right","yes","150","undefined","NaN","true","focus","yes","41564","1280 x 800"
"0","7","left","no","200","leftarrow","610","true","focus","yes","43678","1280 x 800"
"0","8","left","no","200","leftarrow","673","true","focus","yes","45859","1280 x 800"
"0","9","left","yes","200","leftarrow","324","false","focus","yes","47689","1280 x 800"
"0","10","right","yes","150","undefined","NaN","true","focus","yes","50445","1280 x 800"
"0","11","left","no","200","leftarrow","567","true","focus","yes","52516","1280 x 800"
"0","12","right","no","200","rightarrow","495","true","focus","yes","54516","1280 x 800"
"0","13","right","no","200","rightarrow","500","true","focus","yes","56520","1280 x 800"
"0","14","left","no","200","leftarrow","510","true","focus","yes","58536","1280 x 800"
"0","15","left","no","200","leftarrow","523","true","focus","yes","60566","1280 x 800"
"0","16","right","no","200","rightarrow","514","true","focus","yes","62586","1280 x 800"
"0","17","right","no","200","rightarrow","395","true","focus","yes","64485","1280 x 800"
"0","18","right","yes","200","rightarrow","490","false","focus","yes","66479","1280 x 800"
"0","19","right","no","150","rightarrow","582","true","focus","yes","68566","1280 x 800"
"0","20","left","no","150","leftarrow","524","true","focus","yes","70594","1280 x 800"
"0","21","right","no","150","leftarrow","675","false","focus","yes","72777","1280 x 800"
"0","22","left","no","150","leftarrow","474","true","focus","yes","74756","1280 x 800"
"0","23","left","no","150","leftarrow","505","true","focus","yes","76768","1280 x 800"
"0","24","left","yes","150","undefined","NaN","true","focus","yes","79526","1280 x 800"
"0","25","right","yes","200","undefined","NaN","true","focus","yes","82281","1280 x 800"
"0","26","left","no","250","rightarrow","649","false","focus","yes","84436","1280 x 800"
"0","27","left","no","250","leftarrow","566","true","focus","yes","86513","1280 x 800"
"0","28","left","no","250","leftarrow","446","true","focus","yes","88462","1280 x 800"
"0","29","right","no","250","rightarrow","558","true","focus","yes","90525","1280 x 800"
"0","30","right","no","250","rightarrow","374","true","focus","yes","92403","1280 x 800"
"0","31","left","yes","250","undefined","NaN","true","focus","yes","95161","1280 x 800"
"0","32","right","no","300","rightarrow","671","true","focus","yes","97338","1280 x 800"
"1","1","left","no","300","leftarrow","1073","true","focus","yes","104443","1280 x 800"
"1","2","right","yes","300","rightarrow","528","false","focus","yes","105725","1280 x 800"
"1","3","right","no","250","rightarrow","456","true","focus","yes","106934","1280 x 800"
"1","4","right","no","250","rightarrow","388","true","focus","yes","108076","1280 x 800"
"1","5","left","no","250","leftarrow","755","true","focus","yes","109585","1280 x 800"
"1","6","right","no","250","rightarrow","457","true","focus","yes","110796","1280 x 800"
"1","7","left","no","250","leftarrow","524","true","focus","yes","112073","1280 x 800"
"1","8","left","yes","250","leftarrow","505","false","focus","yes","113330","1280 x 800"
"1","9","right","yes","200","undefined","NaN","true","focus","yes","115337","1280 x 800"
"1","10","right","no","250","rightarrow","656","true","focus","yes","116747","1280 x 800"
"1","11","left","no","250","leftarrow","445","true","focus","yes","117945","1280 x 800"
"1","12","left","no","250","leftarrow","478","true","focus","yes","119176","1280 x 800"
"1","13","right","no","250","rightarrow","501","true","focus","yes","120431","1280 x 800"
"1","14","right","no","250","rightarrow","624","true","focus","yes","121807","1280 x 800"
"1","15","left","yes","250","leftarrow","395","false","focus","yes","122953","1280 x 800"
"1","16","left","no","200","leftarrow","509","true","focus","yes","124214","1280 x 800"
"1","17","right","no","200","rightarrow","544","true","focus","yes","125510","1280 x 800"
"1","18","right","no","200","rightarrow","664","true","focus","yes","126928","1280 x 800"
"1","19","left","no","200","leftarrow","548","true","focus","yes","128229","1280 x 800"
"1","20","left","no","200","leftarrow","610","true","focus","yes","129592","1280 x 800"
"1","21","right","yes","200","undefined","NaN","true","focus","yes","131598","1280 x 800"
"1","22","left","no","250","leftarrow","544","true","focus","yes","132895","1280 x 800"
"1","23","right","no","250","rightarrow","554","true","focus","yes","134201","1280 x 800"
