"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","right","yes","200","rightarrow","537","false","focus","yes","3712942","1280 x 800"
"0","2","right","no","150","rightarrow","552","true","focus","yes","3714998","1280 x 800"
"0","3","right","no","150","rightarrow","517","true","focus","yes","3717020","1280 x 800"
"0","4","left","yes","150","undefined","NaN","true","focus","yes","3719779","1280 x 800"
"0","5","right","no","200","rightarrow","629","true","focus","yes","3721912","1280 x 800"
"0","6","left","no","200","leftarrow","469","true","focus","yes","3723884","1280 x 800"
"0","7","left","no","200","leftarrow","875","true","focus","yes","3726265","1280 x 800"
"0","8","left","no","200","leftarrow","582","true","focus","yes","3728352","1280 x 800"
"0","9","right","no","200","rightarrow","463","true","focus","yes","3730318","1280 x 800"
"0","10","left","yes","200","leftarrow","438","false","focus","yes","3732262","1280 x 800"
"0","11","left","no","150","leftarrow","530","true","focus","yes","3734297","1280 x 800"
"0","12","left","no","150","leftarrow","519","true","focus","yes","3736321","1280 x 800"
"0","13","right","no","150","rightarrow","582","true","focus","yes","3738407","1280 x 800"
"0","14","right","yes","150","rightarrow","440","false","focus","yes","3740351","1280 x 800"
"0","15","left","no","100","undefined","NaN","false","focus","yes","3743107","1280 x 800"
"0","16","right","no","100","rightarrow","522","true","focus","yes","3745134","1280 x 800"
"0","17","left","no","100","leftarrow","501","true","focus","yes","3747140","1280 x 800"
"0","18","left","no","100","leftarrow","771","true","focus","yes","3749415","1280 x 800"
"0","19","left","no","100","leftarrow","690","true","focus","yes","3751613","1280 x 800"
"0","20","right","no","100","rightarrow","512","true","focus","yes","3753629","1280 x 800"
"0","21","right","no","100","rightarrow","464","true","focus","yes","3755598","1280 x 800"
"0","22","right","no","100","rightarrow","533","true","focus","yes","3757637","1280 x 800"
"0","23","right","yes","100","rightarrow","388","false","focus","yes","3759530","1280 x 800"
"0","24","left","yes","50","leftarrow","492","false","focus","yes","3761528","1280 x 800"
"0","25","right","yes","50","undefined","NaN","true","focus","yes","3764285","1280 x 800"
"0","26","right","no","100","rightarrow","577","true","focus","yes","3766366","1280 x 800"
"0","27","right","no","100","rightarrow","610","true","focus","yes","3768482","1280 x 800"
"0","28","left","no","100","leftarrow","590","true","focus","yes","3770576","1280 x 800"
"0","29","left","no","100","leftarrow","540","true","focus","yes","3772619","1280 x 800"
"0","30","left","yes","100","leftarrow","405","false","focus","yes","3774530","1280 x 800"
"0","31","right","no","50","rightarrow","507","true","focus","yes","3776541","1280 x 800"
"0","32","left","no","50","leftarrow","391","true","focus","yes","3778435","1280 x 800"
