"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","right","yes","200","undefined","NaN","true","focus","yes","33092","1280 x 800"
"0","2","left","yes","250","undefined","NaN","true","focus","yes","35847","1280 x 800"
"0","3","left","no","300","leftarrow","810","true","focus","yes","38161","1280 x 800"
"0","4","left","no","300","leftarrow","844","true","focus","yes","40510","1280 x 800"
"0","5","right","no","300","rightarrow","870","true","focus","yes","42885","1280 x 800"
"0","6","right","no","300","rightarrow","836","true","focus","yes","45227","1280 x 800"
"0","7","right","no","300","rightarrow","909","true","focus","yes","47641","1280 x 800"
"0","8","left","no","300","leftarrow","927","true","focus","yes","50073","1280 x 800"
"0","9","left","no","300","leftarrow","815","true","focus","yes","52392","1280 x 800"
"0","10","right","no","300","rightarrow","864","true","focus","yes","54761","1280 x 800"
"0","11","right","yes","300","undefined","NaN","true","focus","yes","57515","1280 x 800"
"0","12","left","no","350","leftarrow","766","true","focus","yes","59786","1280 x 800"
"0","13","right","no","350","rightarrow","686","true","focus","yes","61975","1280 x 800"
"0","14","right","no","350","rightarrow","663","true","focus","yes","64143","1280 x 800"
"0","15","left","yes","350","undefined","NaN","true","focus","yes","66899","1280 x 800"
"0","16","left","no","400","leftarrow","734","true","focus","yes","69138","1280 x 800"
"0","17","right","no","400","rightarrow","769","true","focus","yes","71411","1280 x 800"
"0","18","right","yes","400","undefined","NaN","true","focus","yes","74167","1280 x 800"
"0","19","right","no","450","rightarrow","688","true","focus","yes","76361","1280 x 800"
"0","20","left","no","450","leftarrow","820","true","focus","yes","78685","1280 x 800"
"0","21","left","no","450","leftarrow","875","true","focus","yes","81065","1280 x 800"
"0","22","left","yes","450","undefined","NaN","true","focus","yes","83821","1280 x 800"
"0","23","right","no","500","rightarrow","930","true","focus","yes","86256","1280 x 800"
"0","24","left","no","500","leftarrow","736","true","focus","yes","88496","1280 x 800"
"0","25","left","no","500","leftarrow","858","true","focus","yes","90859","1280 x 800"
"0","26","left","yes","500","leftarrow","639","false","focus","yes","93003","1280 x 800"
"0","27","right","no","450","rightarrow","1014","true","focus","yes","95519","1280 x 800"
"0","28","right","yes","450","rightarrow","698","false","focus","yes","97722","1280 x 800"
"0","29","right","no","400","rightarrow","832","true","focus","yes","100059","1280 x 800"
"0","30","left","no","400","leftarrow","735","true","focus","yes","102298","1280 x 800"
"0","31","left","no","400","leftarrow","656","true","focus","yes","104458","1280 x 800"
"0","32","right","no","400","leftarrow","635","false","focus","yes","106597","1280 x 800"
"1","1","left","no","400","leftarrow","854","true","focus","yes","113474","1280 x 800"
"1","2","right","yes","400","undefined","NaN","true","focus","yes","115479","1280 x 800"
"1","3","left","yes","450","undefined","NaN","true","focus","yes","117482","1280 x 800"
"1","4","left","no","500","leftarrow","792","true","focus","yes","119027","1280 x 800"
"1","5","right","no","500","rightarrow","654","true","focus","yes","120433","1280 x 800"
"1","6","right","no","500","rightarrow","660","true","focus","yes","121844","1280 x 800"
"1","7","right","no","500","rightarrow","775","true","focus","yes","123372","1280 x 800"
"1","8","left","no","500","leftarrow","892","true","focus","yes","125016","1280 x 800"
"1","9","left","yes","500","rightarrow","737","false","focus","yes","126505","1280 x 800"
"1","10","right","yes","450","rightarrow","625","false","focus","yes","127883","1280 x 800"
"1","11","right","no","400","rightarrow","716","true","focus","yes","129352","1280 x 800"
"1","12","left","no","400","leftarrow","746","true","focus","yes","130850","1280 x 800"
"1","13","left","no","400","leftarrow","637","true","focus","yes","132240","1280 x 800"
"1","14","right","no","400","rightarrow","675","true","focus","yes","133667","1280 x 800"
"1","15","left","no","400","leftarrow","614","true","focus","yes","135033","1280 x 800"
"1","16","right","no","400","rightarrow","742","true","focus","yes","136527","1280 x 800"
"1","17","left","no","400","leftarrow","758","true","focus","yes","138038","1280 x 800"
"1","18","right","yes","400","rightarrow","713","false","focus","yes","139504","1280 x 800"
"1","19","left","yes","350","undefined","NaN","true","focus","yes","141509","1280 x 800"
"1","20","left","no","400","leftarrow","704","true","focus","yes","142966","1280 x 800"
"1","21","right","no","400","rightarrow","688","true","focus","yes","144406","1280 x 800"
"1","22","right","no","400","rightarrow","715","true","focus","yes","145873","1280 x 800"
"1","23","right","no","400","rightarrow","622","true","focus","yes","147247","1280 x 800"
"1","24","left","no","400","leftarrow","797","true","focus","yes","148798","1280 x 800"
"1","25","right","no","400","rightarrow","680","true","focus","yes","150231","1280 x 800"
"1","26","right","no","400","rightarrow","786","true","focus","yes","151771","1280 x 800"
"1","27","right","no","400","rightarrow","618","true","focus","yes","153142","1280 x 800"
"1","28","left","no","400","leftarrow","900","true","focus","yes","154794","1280 x 800"
"1","29","left","no","400","rightarrow","701","false","focus","yes","156247","1280 x 800"
"1","30","left","no","400","leftarrow","755","true","focus","yes","157754","1280 x 800"
"1","31","right","yes","400","undefined","NaN","true","focus","yes","159758","1280 x 800"
"1","32","left","yes","450","undefined","NaN","true","focus","yes","161762","1280 x 800"
"1","33","right","no","500","rightarrow","532","true","focus","yes","163047","1280 x 800"
"1","34","left","no","500","leftarrow","558","true","focus","yes","164358","1280 x 800"
"1","35","left","no","500","leftarrow","609","true","focus","yes","165720","1280 x 800"
"1","36","right","yes","500","rightarrow","536","false","focus","yes","167010","1280 x 800"
"1","37","left","no","450","leftarrow","894","true","focus","yes","168658","1280 x 800"
"1","38","left","yes","450","undefined","NaN","true","focus","yes","170662","1280 x 800"
"1","39","right","no","500","rightarrow","863","true","focus","yes","172279","1280 x 800"
"1","40","right","no","500","rightarrow","917","true","focus","yes","173949","1280 x 800"
"1","41","right","yes","500","rightarrow","695","false","focus","yes","175396","1280 x 800"
"1","42","left","no","450","leftarrow","1102","true","focus","yes","177250","1280 x 800"
"1","43","left","yes","450","undefined","NaN","true","focus","yes","179255","1280 x 800"
"1","44","left","no","500","leftarrow","863","true","focus","yes","180872","1280 x 800"
"1","45","right","no","500","rightarrow","780","true","focus","yes","182406","1280 x 800"
"1","46","right","no","500","rightarrow","981","true","focus","yes","184139","1280 x 800"
