"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","left","no","200","leftarrow","542","true","focus","yes","28482","1280 x 800"
"0","2","right","yes","200","undefined","NaN","true","focus","yes","31240","1280 x 800"
"0","3","right","no","250","rightarrow","543","true","focus","yes","33288","1280 x 800"
"0","4","left","no","250","leftarrow","421","true","focus","yes","35212","1280 x 800"
"0","5","left","no","250","leftarrow","513","true","focus","yes","37230","1280 x 800"
"0","6","left","yes","250","undefined","NaN","true","focus","yes","39985","1280 x 800"
"0","7","right","no","300","rightarrow","534","true","focus","yes","42023","1280 x 800"
"0","8","right","no","300","rightarrow","435","true","focus","yes","43963","1280 x 800"
"0","9","right","no","300","rightarrow","427","true","focus","yes","45893","1280 x 800"
"0","10","right","no","300","rightarrow","561","true","focus","yes","47959","1280 x 800"
"0","11","left","no","300","leftarrow","546","true","focus","yes","50010","1280 x 800"
"0","12","left","no","300","leftarrow","723","true","focus","yes","52237","1280 x 800"
"0","13","left","no","300","leftarrow","456","true","focus","yes","54197","1280 x 800"
"0","14","right","yes","300","undefined","NaN","true","focus","yes","56954","1280 x 800"
"0","15","right","no","350","rightarrow","461","true","focus","yes","58921","1280 x 800"
"0","16","left","yes","350","leftarrow","607","false","focus","yes","61034","1280 x 800"
"0","17","left","no","300","leftarrow","589","true","focus","yes","63128","1280 x 800"
"0","18","right","yes","300","rightarrow","518","false","focus","yes","65152","1280 x 800"
"0","19","right","no","250","rightarrow","726","true","focus","yes","67382","1280 x 800"
"0","20","left","yes","250","leftarrow","525","false","focus","yes","69412","1280 x 800"
"0","21","left","no","200","leftarrow","718","true","focus","yes","71634","1280 x 800"
"0","22","right","no","200","rightarrow","748","true","focus","yes","73886","1280 x 800"
"0","23","left","no","200","leftarrow","766","true","focus","yes","76157","1280 x 800"
"0","24","right","no","200","rightarrow","472","true","focus","yes","78132","1280 x 800"
"0","25","left","yes","200","undefined","NaN","true","focus","yes","80889","1280 x 800"
"0","26","right","no","250","rightarrow","424","true","focus","yes","83013","1280 x 800"
"0","27","left","no","250","leftarrow","444","true","focus","yes","84961","1280 x 800"
"0","28","right","no","250","rightarrow","501","true","focus","yes","86966","1280 x 800"
"0","29","right","yes","250","undefined","NaN","true","focus","yes","89721","1280 x 800"
"0","30","left","no","300","leftarrow","613","true","focus","yes","91838","1280 x 800"
"0","31","left","no","300","leftarrow","499","true","focus","yes","93841","1280 x 800"
"0","32","right","no","300","rightarrow","458","true","focus","yes","95804","1280 x 800"
"1","1","right","no","300","rightarrow","600","true","focus","yes","102434","1280 x 800"
"1","2","left","no","300","leftarrow","459","true","focus","yes","103646","1280 x 800"
"1","3","right","yes","300","rightarrow","418","false","focus","yes","104817","1280 x 800"
"1","4","left","no","250","leftarrow","706","true","focus","yes","106275","1280 x 800"
"1","5","left","no","250","leftarrow","488","true","focus","yes","107514","1280 x 800"
"1","6","right","no","250","rightarrow","522","true","focus","yes","108790","1280 x 800"
"1","7","left","yes","250","undefined","NaN","true","focus","yes","110794","1280 x 800"
"1","8","right","no","300","rightarrow","523","true","focus","yes","112070","1280 x 800"
"1","9","left","no","300","leftarrow","658","true","focus","yes","113481","1280 x 800"
"1","10","right","yes","300","rightarrow","464","false","focus","yes","114697","1280 x 800"
"1","11","right","no","250","rightarrow","473","true","focus","yes","115922","1280 x 800"
"1","12","right","no","250","rightarrow","420","true","focus","yes","117096","1280 x 800"
"1","13","left","yes","250","undefined","NaN","true","focus","yes","119099","1280 x 800"
"1","14","right","no","300","rightarrow","461","true","focus","yes","120314","1280 x 800"
"1","15","left","no","300","leftarrow","701","true","focus","yes","121768","1280 x 800"
"1","16","left","no","300","leftarrow","467","true","focus","yes","122987","1280 x 800"
"1","17","right","no","300","rightarrow","843","true","focus","yes","124584","1280 x 800"
"1","18","left","yes","300","leftarrow","418","false","focus","yes","125755","1280 x 800"
"1","19","left","no","250","leftarrow","393","true","focus","yes","126900","1280 x 800"
"1","20","right","no","250","rightarrow","320","true","focus","yes","127973","1280 x 800"
"1","21","left","no","250","leftarrow","637","true","focus","yes","129363","1280 x 800"
"1","22","right","yes","250","rightarrow","414","false","focus","yes","130529","1280 x 800"
"1","23","right","no","200","rightarrow","530","true","focus","yes","131811","1280 x 800"
"1","24","left","no","200","leftarrow","462","true","focus","yes","133025","1280 x 800"
"1","25","right","no","200","rightarrow","506","true","focus","yes","134283","1280 x 800"
"1","26","right","no","200","rightarrow","1126","true","focus","yes","136162","1280 x 800"
"1","27","left","no","200","leftarrow","338","true","focus","yes","137252","1280 x 800"
"1","28","right","yes","200","undefined","NaN","true","focus","yes","139257","1280 x 800"
"1","29","left","no","250","leftarrow","476","true","focus","yes","140487","1280 x 800"
"1","30","right","no","250","rightarrow","665","true","focus","yes","141904","1280 x 800"
"1","31","left","yes","250","leftarrow","371","false","focus","yes","143028","1280 x 800"
"1","32","left","no","200","leftarrow","614","true","focus","yes","144394","1280 x 800"
"1","33","right","no","200","rightarrow","419","true","focus","yes","145566","1280 x 800"
"1","34","right","no","200","rightarrow","574","true","focus","yes","146893","1280 x 800"
"1","35","right","no","200","rightarrow","443","true","focus","yes","148089","1280 x 800"
"1","36","left","no","200","leftarrow","486","true","focus","yes","149327","1280 x 800"
"1","37","left","no","200","leftarrow","479","true","focus","yes","150561","1280 x 800"
"1","38","left","no","200","rightarrow","429","false","focus","yes","151742","1280 x 800"
"1","39","left","yes","200","undefined","NaN","true","focus","yes","153746","1280 x 800"
"1","40","right","yes","250","undefined","NaN","true","focus","yes","155751","1280 x 800"
"1","41","right","no","300","rightarrow","641","true","focus","yes","157145","1280 x 800"
"1","42","left","no","300","leftarrow","456","true","focus","yes","158354","1280 x 800"
"1","43","left","no","300","leftarrow","568","true","focus","yes","159676","1280 x 800"
"1","44","left","yes","300","leftarrow","354","false","focus","yes","160782","1280 x 800"
"1","45","right","yes","250","undefined","NaN","true","focus","yes","162786","1280 x 800"
"1","46","right","no","300","rightarrow","505","true","focus","yes","164045","1280 x 800"
"1","47","left","no","300","leftarrow","374","true","focus","yes","165172","1280 x 800"
"1","48","right","no","300","rightarrow","439","true","focus","yes","166364","1280 x 800"
"1","49","right","yes","300","undefined","NaN","true","focus","yes","168367","1280 x 800"
"1","50","left","no","350","leftarrow","673","true","focus","yes","169793","1280 x 800"
"1","51","right","no","350","rightarrow","457","true","focus","yes","171002","1280 x 800"
"1","52","right","no","350","rightarrow","612","true","focus","yes","172366","1280 x 800"
"1","53","left","no","350","leftarrow","483","true","focus","yes","173601","1280 x 800"
"1","54","left","no","350","leftarrow","442","true","focus","yes","174794","1280 x 800"
"1","55","left","yes","350","rightarrow","493","false","focus","yes","176040","1280 x 800"
"1","56","right","no","300","rightarrow","579","true","focus","yes","177371","1280 x 800"
"1","57","left","no","300","leftarrow","509","true","focus","yes","178631","1280 x 800"
"1","58","left","yes","300","leftarrow","487","false","focus","yes","179870","1280 x 800"
"1","59","left","no","250","leftarrow","542","true","focus","yes","181166","1280 x 800"
"1","60","right","no","250","rightarrow","504","true","focus","yes","182422","1280 x 800"
"1","61","left","no","250","leftarrow","594","true","focus","yes","183769","1280 x 800"
"1","62","right","no","250","rightarrow","676","true","focus","yes","185199","1280 x 800"
"1","63","right","yes","250","undefined","NaN","true","focus","yes","187203","1280 x 800"
"1","64","right","no","300","rightarrow","763","true","focus","yes","188720","1280 x 800"
"2","1","left","no","300","leftarrow","569","true","focus","yes","194614","1280 x 800"
"2","2","right","yes","300","rightarrow","451","false","focus","yes","195817","1280 x 800"
"2","3","left","yes","250","undefined","NaN","true","focus","yes","197822","1280 x 800"
"2","4","right","no","300","rightarrow","480","true","focus","yes","199057","1280 x 800"
"2","5","right","no","300","rightarrow","464","true","focus","yes","200273","1280 x 800"
"2","6","right","no","300","rightarrow","433","true","focus","yes","201457","1280 x 800"
"2","7","left","no","300","leftarrow","458","true","focus","yes","202668","1280 x 800"
"2","8","left","no","300","leftarrow","1030","true","focus","yes","204450","1280 x 800"
"2","9","left","yes","300","leftarrow","360","false","focus","yes","205563","1280 x 800"
"2","10","right","yes","250","rightarrow","529","false","focus","yes","206844","1280 x 800"
"2","11","right","no","200","rightarrow","512","true","focus","yes","208109","1280 x 800"
"2","12","left","no","200","leftarrow","282","true","focus","yes","209144","1280 x 800"
"2","13","left","no","200","leftarrow","461","true","focus","yes","210357","1280 x 800"
"2","14","left","no","200","leftarrow","512","true","focus","yes","211621","1280 x 800"
"2","15","right","no","200","rightarrow","478","true","focus","yes","212853","1280 x 800"
"2","16","right","no","200","rightarrow","425","true","focus","yes","214031","1280 x 800"
"2","17","right","no","200","rightarrow","394","true","focus","yes","215178","1280 x 800"
"2","18","left","no","200","leftarrow","706","true","focus","yes","216637","1280 x 800"
"2","19","left","no","200","leftarrow","591","true","focus","yes","217980","1280 x 800"
"2","20","right","yes","200","undefined","NaN","true","focus","yes","219986","1280 x 800"
"2","21","right","no","250","rightarrow","330","true","focus","yes","221070","1280 x 800"
"2","22","left","yes","250","undefined","NaN","true","focus","yes","223075","1280 x 800"
"2","23","left","no","300","leftarrow","437","true","focus","yes","224266","1280 x 800"
"2","24","right","no","300","rightarrow","480","true","focus","yes","225499","1280 x 800"
"2","25","right","yes","300","rightarrow","353","false","focus","yes","226604","1280 x 800"
"2","26","left","no","250","leftarrow","578","true","focus","yes","227934","1280 x 800"
"2","27","right","no","250","rightarrow","474","true","focus","yes","229161","1280 x 800"
"2","28","right","no","250","rightarrow","406","true","focus","yes","230320","1280 x 800"
"2","29","left","no","250","leftarrow","520","true","focus","yes","231592","1280 x 800"
"2","30","right","no","250","rightarrow","532","true","focus","yes","232877","1280 x 800"
"2","31","left","yes","250","undefined","NaN","true","focus","yes","234881","1280 x 800"
"2","32","left","no","300","leftarrow","611","true","focus","yes","236246","1280 x 800"
"2","33","left","no","300","leftarrow","532","true","focus","yes","237531","1280 x 800"
"2","34","left","no","300","leftarrow","490","true","focus","yes","238774","1280 x 800"
"2","35","right","yes","300","rightarrow","444","false","focus","yes","239972","1280 x 800"
"2","36","left","yes","250","leftarrow","470","false","focus","yes","241196","1280 x 800"
"2","37","left","no","200","leftarrow","881","true","focus","yes","242831","1280 x 800"
"2","38","right","no","200","rightarrow","441","true","focus","yes","244025","1280 x 800"
"2","39","right","no","200","rightarrow","548","true","focus","yes","245324","1280 x 800"
"2","40","right","no","200","rightarrow","452","true","focus","yes","246529","1280 x 800"
"2","41","right","no","200","rightarrow","649","true","focus","yes","247930","1280 x 800"
"2","42","right","no","200","rightarrow","415","true","focus","yes","249099","1280 x 800"
"2","43","right","yes","200","rightarrow","471","false","focus","yes","250324","1280 x 800"
"2","44","left","no","150","leftarrow","561","true","focus","yes","251637","1280 x 800"
"2","45","right","no","150","rightarrow","425","true","focus","yes","252817","1280 x 800"
"2","46","left","no","150","leftarrow","473","true","focus","yes","254043","1280 x 800"
"2","47","left","yes","150","undefined","NaN","true","focus","yes","256047","1280 x 800"
"2","48","left","no","200","leftarrow","441","true","focus","yes","257242","1280 x 800"
"2","49","right","yes","200","rightarrow","344","false","focus","yes","258339","1280 x 800"
"2","50","left","no","150","leftarrow","469","true","focus","yes","259561","1280 x 800"
"2","51","right","no","150","rightarrow","397","true","focus","yes","260711","1280 x 800"
"2","52","left","yes","150","leftarrow","387","false","focus","yes","261850","1280 x 800"
"2","53","right","no","100","rightarrow","689","true","focus","yes","263292","1280 x 800"
"2","54","left","no","100","leftarrow","486","true","focus","yes","264532","1280 x 800"
"2","55","left","no","100","leftarrow","676","true","focus","yes","265961","1280 x 800"
"2","56","right","no","100","rightarrow","446","true","focus","yes","267161","1280 x 800"
"2","57","left","no","100","leftarrow","556","true","focus","yes","268470","1280 x 800"
"2","58","left","no","100","leftarrow","377","true","focus","yes","269598","1280 x 800"
"2","59","right","yes","100","leftarrow","389","false","focus","yes","270740","1280 x 800"
"2","60","left","no","50","leftarrow","690","true","focus","yes","272182","1280 x 800"
"2","61","right","no","50","rightarrow","605","true","focus","yes","273541","1280 x 800"
"2","62","right","no","50","rightarrow","488","true","focus","yes","274782","1280 x 800"
"2","63","right","no","50","rightarrow","403","true","focus","yes","275937","1280 x 800"
"2","64","left","yes","50","undefined","NaN","true","focus","yes","277942","1280 x 800"
"3","1","left","no","100","leftarrow","405","true","focus","yes","283637","1280 x 800"
"3","2","left","no","100","leftarrow","320","true","focus","yes","284710","1280 x 800"
"3","3","right","no","100","rightarrow","540","true","focus","yes","286003","1280 x 800"
"3","4","right","no","100","rightarrow","567","true","focus","yes","287324","1280 x 800"
"3","5","right","yes","100","undefined","NaN","true","focus","yes","289327","1280 x 800"
