"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","left","no","200","leftarrow","625","true","focus","yes","32337","1280 x 800"
"0","2","left","no","200","leftarrow","551","true","focus","yes","34392","1280 x 800"
"0","3","right","no","200","rightarrow","719","true","focus","yes","36616","1280 x 800"
"0","4","right","no","200","rightarrow","689","true","focus","yes","38810","1280 x 800"
"0","5","left","no","200","leftarrow","728","true","focus","yes","41043","1280 x 800"
"0","6","left","yes","200","undefined","NaN","true","focus","yes","43799","1280 x 800"
"0","7","right","no","250","undefined","NaN","false","focus","yes","46553","1280 x 800"
"0","8","right","yes","250","undefined","NaN","true","focus","yes","49310","1280 x 800"
"0","9","left","yes","300","leftarrow","535","false","focus","yes","51350","1280 x 800"
"0","10","right","no","250","rightarrow","613","true","focus","yes","53468","1280 x 800"
"0","11","right","no","250","rightarrow","630","true","focus","yes","55603","1280 x 800"
"0","12","left","no","250","leftarrow","688","true","focus","yes","57796","1280 x 800"
"0","13","left","no","250","leftarrow","658","true","focus","yes","59957","1280 x 800"
"0","14","right","yes","250","undefined","NaN","true","focus","yes","62711","1280 x 800"
"0","15","left","no","300","leftarrow","674","true","focus","yes","64889","1280 x 800"
"0","16","right","no","300","rightarrow","649","true","focus","yes","67044","1280 x 800"
"0","17","right","no","300","rightarrow","673","true","focus","yes","69221","1280 x 800"
"0","18","left","yes","300","undefined","NaN","true","focus","yes","71977","1280 x 800"
"0","19","left","no","350","leftarrow","636","true","focus","yes","74118","1280 x 800"
"0","20","right","no","350","rightarrow","675","true","focus","yes","76299","1280 x 800"
"0","21","right","yes","350","rightarrow","514","false","focus","yes","78318","1280 x 800"
"0","22","left","no","300","leftarrow","785","true","focus","yes","80607","1280 x 800"
"0","23","left","no","300","leftarrow","565","true","focus","yes","82676","1280 x 800"
"0","24","right","no","300","rightarrow","703","true","focus","yes","84883","1280 x 800"
"0","25","right","no","300","rightarrow","689","true","focus","yes","87076","1280 x 800"
"0","26","left","yes","300","undefined","NaN","true","focus","yes","89831","1280 x 800"
"0","27","right","no","350","leftarrow","776","false","focus","yes","92112","1280 x 800"
"0","28","right","yes","350","undefined","NaN","true","focus","yes","94869","1280 x 800"
"0","29","right","no","400","rightarrow","660","true","focus","yes","97034","1280 x 800"
"0","30","left","no","400","leftarrow","692","true","focus","yes","99231","1280 x 800"
"0","31","left","no","400","leftarrow","544","true","focus","yes","101279","1280 x 800"
"0","32","left","no","400","leftarrow","721","true","focus","yes","103504","1280 x 800"
"1","1","left","yes","400","undefined","NaN","true","focus","yes","110788","1280 x 800"
"1","2","right","yes","450","undefined","NaN","true","focus","yes","112793","1280 x 800"
"1","3","left","no","500","leftarrow","958","true","focus","yes","114505","1280 x 800"
"1","4","right","no","500","rightarrow","606","true","focus","yes","115864","1280 x 800"
"1","5","left","no","500","leftarrow","562","true","focus","yes","117178","1280 x 800"
"1","6","right","no","500","rightarrow","896","true","focus","yes","118828","1280 x 800"
"1","7","left","no","500","leftarrow","593","true","focus","yes","120173","1280 x 800"
"1","8","right","no","500","rightarrow","657","true","focus","yes","121584","1280 x 800"
"1","9","left","yes","500","undefined","NaN","true","focus","yes","123586","1280 x 800"
"1","10","right","yes","550","undefined","NaN","true","focus","yes","125592","1280 x 800"
"1","11","right","no","600","rightarrow","783","true","focus","yes","127128","1280 x 800"
"1","12","left","no","600","leftarrow","589","true","focus","yes","128470","1280 x 800"
"1","13","right","no","600","rightarrow","640","true","focus","yes","129863","1280 x 800"
"1","14","left","no","600","leftarrow","629","true","focus","yes","131246","1280 x 800"
"1","15","left","no","600","leftarrow","736","true","focus","yes","132734","1280 x 800"
"1","16","right","no","600","rightarrow","727","true","focus","yes","134215","1280 x 800"
"1","17","right","no","600","rightarrow","639","true","focus","yes","135608","1280 x 800"
"1","18","right","no","600","rightarrow","716","true","focus","yes","137078","1280 x 800"
"1","19","right","no","600","rightarrow","768","true","focus","yes","138600","1280 x 800"
"1","20","left","no","600","leftarrow","693","true","focus","yes","140045","1280 x 800"
"1","21","left","yes","600","undefined","NaN","true","focus","yes","142049","1280 x 800"
"1","22","left","no","650","leftarrow","797","true","focus","yes","143602","1280 x 800"
"1","23","left","no","650","leftarrow","644","true","focus","yes","144999","1280 x 800"
"1","24","right","yes","650","undefined","NaN","true","focus","yes","147003","1280 x 800"
"1","25","right","no","700","rightarrow","700","true","focus","yes","148458","1280 x 800"
"1","26","left","no","700","leftarrow","689","true","focus","yes","149900","1280 x 800"
"1","27","left","yes","700","rightarrow","654","false","focus","yes","151306","1280 x 800"
"1","28","right","no","650","rightarrow","651","true","focus","yes","152708","1280 x 800"
"1","29","right","yes","650","undefined","NaN","true","focus","yes","154711","1280 x 800"
"1","30","left","no","700","leftarrow","731","true","focus","yes","156196","1280 x 800"
"1","31","right","no","700","rightarrow","564","true","focus","yes","157513","1280 x 800"
"1","32","left","no","700","leftarrow","641","true","focus","yes","158906","1280 x 800"
"1","33","right","yes","700","leftarrow","716","false","focus","yes","160376","1280 x 800"
"1","34","left","no","650","leftarrow","668","true","focus","yes","161797","1280 x 800"
"1","35","right","no","650","rightarrow","603","true","focus","yes","163152","1280 x 800"
"1","36","left","no","650","leftarrow","612","true","focus","yes","164516","1280 x 800"
"1","37","right","no","650","rightarrow","802","true","focus","yes","166071","1280 x 800"
"1","38","right","no","650","rightarrow","760","true","focus","yes","167584","1280 x 800"
"1","39","left","no","650","leftarrow","742","true","focus","yes","169078","1280 x 800"
"1","40","left","yes","650","leftarrow","670","false","focus","yes","170502","1280 x 800"
"1","41","left","no","600","leftarrow","700","true","focus","yes","171954","1280 x 800"
"1","42","right","no","600","rightarrow","709","true","focus","yes","173417","1280 x 800"
"1","43","right","no","600","rightarrow","835","true","focus","yes","175004","1280 x 800"
"1","44","right","yes","600","undefined","NaN","true","focus","yes","177007","1280 x 800"
"1","45","left","no","650","leftarrow","739","true","focus","yes","178500","1280 x 800"
"1","46","right","no","650","rightarrow","887","true","focus","yes","180141","1280 x 800"
"1","47","left","yes","650","leftarrow","649","false","focus","yes","181543","1280 x 800"
"1","48","left","no","600","leftarrow","709","true","focus","yes","183004","1280 x 800"
"1","49","left","no","600","leftarrow","741","true","focus","yes","184498","1280 x 800"
"1","50","left","no","600","leftarrow","730","true","focus","yes","185979","1280 x 800"
"1","51","right","no","600","rightarrow","961","true","focus","yes","187692","1280 x 800"
"1","52","right","no","600","rightarrow","733","true","focus","yes","189179","1280 x 800"
"1","53","left","yes","600","leftarrow","626","false","focus","yes","190556","1280 x 800"
"1","54","right","no","550","rightarrow","667","true","focus","yes","191975","1280 x 800"
"1","55","right","yes","550","undefined","NaN","true","focus","yes","193979","1280 x 800"
"1","56","left","no","600","leftarrow","1091","true","focus","yes","195825","1280 x 800"
"1","57","right","no","600","rightarrow","756","true","focus","yes","197334","1280 x 800"
"1","58","left","no","600","leftarrow","819","true","focus","yes","198908","1280 x 800"
"1","59","right","yes","600","rightarrow","573","false","focus","yes","200233","1280 x 800"
"1","60","right","no","550","rightarrow","783","true","focus","yes","201769","1280 x 800"
"1","61","right","no","550","rightarrow","675","true","focus","yes","203197","1280 x 800"
"1","62","left","no","550","leftarrow","689","true","focus","yes","204639","1280 x 800"
"1","63","left","yes","550","undefined","NaN","true","focus","yes","206644","1280 x 800"
"1","64","left","no","600","leftarrow","740","true","focus","yes","208138","1280 x 800"
"2","1","left","yes","600","undefined","NaN","true","focus","yes","214729","1280 x 800"
"2","2","right","no","650","rightarrow","665","true","focus","yes","216149","1280 x 800"
"2","3","left","no","650","leftarrow","700","true","focus","yes","217603","1280 x 800"
"2","4","right","yes","650","rightarrow","637","false","focus","yes","218993","1280 x 800"
"2","5","right","no","600","rightarrow","655","true","focus","yes","220400","1280 x 800"
"2","6","left","no","600","leftarrow","654","true","focus","yes","221806","1280 x 800"
"2","7","right","no","600","rightarrow","655","true","focus","yes","223214","1280 x 800"
"2","8","left","no","600","leftarrow","660","true","focus","yes","224628","1280 x 800"
"2","9","right","no","600","rightarrow","687","true","focus","yes","226068","1280 x 800"
"2","10","left","no","600","leftarrow","902","true","focus","yes","227723","1280 x 800"
"2","11","right","yes","600","undefined","NaN","true","focus","yes","229727","1280 x 800"
"2","12","left","no","650","leftarrow","747","true","focus","yes","231230","1280 x 800"
"2","13","right","no","650","rightarrow","683","true","focus","yes","232667","1280 x 800"
"2","14","right","no","650","rightarrow","935","true","focus","yes","234355","1280 x 800"
"2","15","left","no","650","leftarrow","754","true","focus","yes","235862","1280 x 800"
"2","16","left","yes","650","leftarrow","654","false","focus","yes","237267","1280 x 800"
"2","17","left","no","600","leftarrow","692","true","focus","yes","238712","1280 x 800"
"2","18","right","no","600","rightarrow","830","true","focus","yes","240294","1280 x 800"
"2","19","right","yes","600","undefined","NaN","true","focus","yes","242299","1280 x 800"
"2","20","right","no","650","rightarrow","795","true","focus","yes","243848","1280 x 800"
"2","21","left","no","650","rightarrow","623","false","focus","yes","245223","1280 x 800"
"2","22","left","yes","650","leftarrow","673","false","focus","yes","246649","1280 x 800"
"2","23","right","no","600","rightarrow","790","true","focus","yes","248191","1280 x 800"
"2","24","left","no","600","leftarrow","773","true","focus","yes","249716","1280 x 800"
"2","25","left","no","600","leftarrow","1000","true","focus","yes","251469","1280 x 800"
"2","26","left","yes","600","undefined","NaN","true","focus","yes","253474","1280 x 800"
"2","27","left","no","650","leftarrow","783","true","focus","yes","255013","1280 x 800"
"2","28","right","no","650","rightarrow","646","true","focus","yes","256411","1280 x 800"
"2","29","right","yes","650","rightarrow","652","false","focus","yes","257816","1280 x 800"
"2","30","left","no","600","leftarrow","751","true","focus","yes","259321","1280 x 800"
"2","31","right","no","600","rightarrow","671","true","focus","yes","260745","1280 x 800"
"2","32","right","no","600","rightarrow","659","true","focus","yes","262156","1280 x 800"
"2","33","right","yes","600","undefined","NaN","true","focus","yes","264161","1280 x 800"
"2","34","right","no","650","rightarrow","750","true","focus","yes","265667","1280 x 800"
"2","35","right","no","650","rightarrow","703","true","focus","yes","267123","1280 x 800"
"2","36","left","no","650","leftarrow","634","true","focus","yes","268510","1280 x 800"
"2","37","left","no","650","leftarrow","685","true","focus","yes","269947","1280 x 800"
"2","38","left","no","650","leftarrow","556","true","focus","yes","271256","1280 x 800"
"2","39","right","no","650","rightarrow","671","true","focus","yes","272679","1280 x 800"
"2","40","left","yes","650","undefined","NaN","true","focus","yes","274682","1280 x 800"
"2","41","right","yes","700","rightarrow","728","false","focus","yes","276164","1280 x 800"
"2","42","left","no","650","leftarrow","826","true","focus","yes","277743","1280 x 800"
"2","43","left","no","650","leftarrow","707","true","focus","yes","279203","1280 x 800"
"2","44","right","no","650","rightarrow","439","true","focus","yes","280394","1280 x 800"
"2","45","left","no","650","leftarrow","628","true","focus","yes","281776","1280 x 800"
"2","46","right","no","650","rightarrow","710","true","focus","yes","283239","1280 x 800"
"2","47","left","yes","650","undefined","NaN","true","focus","yes","285243","1280 x 800"
"2","48","right","no","700","rightarrow","779","true","focus","yes","286776","1280 x 800"
"2","49","left","no","700","leftarrow","806","true","focus","yes","288334","1280 x 800"
"2","50","left","no","700","leftarrow","619","true","focus","yes","289706","1280 x 800"
"2","51","right","yes","700","rightarrow","608","false","focus","yes","291068","1280 x 800"
"2","52","left","no","650","leftarrow","761","true","focus","yes","292581","1280 x 800"
"2","53","right","no","650","rightarrow","759","true","focus","yes","294093","1280 x 800"
"2","54","left","yes","650","undefined","NaN","true","focus","yes","296096","1280 x 800"
"2","55","right","no","700","rightarrow","1057","true","focus","yes","297909","1280 x 800"
"2","56","right","no","700","rightarrow","679","true","focus","yes","299340","1280 x 800"
"2","57","right","no","700","rightarrow","720","true","focus","yes","300812","1280 x 800"
"2","58","left","no","700","rightarrow","691","false","focus","yes","302257","1280 x 800"
"2","59","left","no","700","leftarrow","844","true","focus","yes","303853","1280 x 800"
"2","60","right","yes","700","rightarrow","713","false","focus","yes","305318","1280 x 800"
"2","61","left","no","650","leftarrow","680","true","focus","yes","306751","1280 x 800"
"2","62","left","yes","650","leftarrow","659","false","focus","yes","308163","1280 x 800"
"2","63","right","no","600","rightarrow","800","true","focus","yes","309716","1280 x 800"
"2","64","right","no","600","rightarrow","580","true","focus","yes","311049","1280 x 800"
"3","1","right","no","600","rightarrow","668","true","focus","yes","317043","1280 x 800"
"3","2","left","yes","600","undefined","NaN","true","focus","yes","319048","1280 x 800"
"3","3","right","no","650","rightarrow","750","true","focus","yes","320553","1280 x 800"
"3","4","left","no","650","leftarrow","702","true","focus","yes","322007","1280 x 800"
"3","5","left","no","650","leftarrow","729","true","focus","yes","323489","1280 x 800"
"3","6","right","no","650","rightarrow","606","true","focus","yes","324848","1280 x 800"
"3","7","right","yes","650","rightarrow","669","false","focus","yes","326270","1280 x 800"
"3","8","left","no","600","leftarrow","885","true","focus","yes","327907","1280 x 800"
"3","9","left","no","600","leftarrow","793","true","focus","yes","329453","1280 x 800"
"3","10","right","no","600","rightarrow","648","true","focus","yes","330853","1280 x 800"
"3","11","left","no","600","leftarrow","579","true","focus","yes","332184","1280 x 800"
"3","12","left","yes","600","leftarrow","489","false","focus","yes","333425","1280 x 800"
"3","13","right","no","550","rightarrow","643","true","focus","yes","334821","1280 x 800"
"3","14","right","yes","550","undefined","NaN","true","focus","yes","336825","1280 x 800"
"3","15","right","no","600","rightarrow","712","true","focus","yes","338291","1280 x 800"
"3","16","left","no","600","leftarrow","710","true","focus","yes","339755","1280 x 800"
"3","17","left","no","600","leftarrow","870","true","focus","yes","341379","1280 x 800"
"3","18","right","no","600","rightarrow","653","true","focus","yes","342785","1280 x 800"
"3","19","right","no","600","rightarrow","652","true","focus","yes","344190","1280 x 800"
"3","20","right","no","600","rightarrow","774","true","focus","yes","345718","1280 x 800"
"3","21","left","no","600","leftarrow","1015","true","focus","yes","347487","1280 x 800"
"3","22","right","yes","600","undefined","NaN","true","focus","yes","349492","1280 x 800"
"3","23","left","no","650","leftarrow","818","true","focus","yes","351064","1280 x 800"
"3","24","left","yes","650","leftarrow","637","false","focus","yes","352453","1280 x 800"
"3","25","right","no","600","rightarrow","692","true","focus","yes","353898","1280 x 800"
"3","26","left","no","600","leftarrow","862","true","focus","yes","355512","1280 x 800"
"3","27","left","yes","600","leftarrow","613","false","focus","yes","356879","1280 x 800"
"3","28","left","no","550","rightarrow","816","false","focus","yes","358449","1280 x 800"
"3","29","right","no","550","rightarrow","871","true","focus","yes","360073","1280 x 800"
"3","30","left","no","550","leftarrow","815","true","focus","yes","361640","1280 x 800"
"3","31","right","no","550","leftarrow","701","false","focus","yes","363094","1280 x 800"
