"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","left","no","200","leftarrow","582","true","focus","yes","27210","1280 x 800"
"0","2","left","yes","200","undefined","NaN","true","focus","yes","29967","1280 x 800"
"0","3","left","no","250","leftarrow","631","true","focus","yes","32103","1280 x 800"
"0","4","right","no","250","leftarrow","525","false","focus","yes","34133","1280 x 800"
"0","5","right","no","250","rightarrow","669","true","focus","yes","36305","1280 x 800"
"0","6","right","yes","250","undefined","NaN","true","focus","yes","39060","1280 x 800"
"0","7","right","no","300","rightarrow","678","true","focus","yes","41242","1280 x 800"
"0","8","left","no","300","leftarrow","838","true","focus","yes","43583","1280 x 800"
"0","9","left","no","300","leftarrow","794","true","focus","yes","45882","1280 x 800"
"0","10","right","yes","300","rightarrow","402","false","focus","yes","47789","1280 x 800"
"0","11","left","no","250","leftarrow","817","true","focus","yes","50110","1280 x 800"
"0","12","left","yes","250","undefined","NaN","true","focus","yes","52866","1280 x 800"
"0","13","right","no","300","rightarrow","644","true","focus","yes","55014","1280 x 800"
"0","14","right","no","300","rightarrow","698","true","focus","yes","57217","1280 x 800"
"0","15","right","no","300","rightarrow","671","true","focus","yes","59393","1280 x 800"
"0","16","left","no","300","leftarrow","764","true","focus","yes","61660","1280 x 800"
"0","17","right","no","300","rightarrow","647","true","focus","yes","63810","1280 x 800"
"0","18","left","yes","300","undefined","NaN","true","focus","yes","66566","1280 x 800"
"0","19","left","no","350","leftarrow","723","true","focus","yes","68794","1280 x 800"
"0","20","left","no","350","leftarrow","566","true","focus","yes","70864","1280 x 800"
"0","21","left","no","350","leftarrow","791","true","focus","yes","73162","1280 x 800"
"0","22","right","no","350","rightarrow","647","true","focus","yes","75313","1280 x 800"
"0","23","right","no","350","rightarrow","718","true","focus","yes","77534","1280 x 800"
"0","24","right","yes","350","undefined","NaN","true","focus","yes","80288","1280 x 800"
"0","25","right","yes","400","undefined","NaN","true","focus","yes","83045","1280 x 800"
"0","26","right","no","450","rightarrow","855","true","focus","yes","85403","1280 x 800"
"0","27","right","no","450","rightarrow","730","true","focus","yes","87638","1280 x 800"
"0","28","right","no","450","rightarrow","889","true","focus","yes","90033","1280 x 800"
"0","29","left","no","450","leftarrow","511","true","focus","yes","92048","1280 x 800"
"0","30","left","yes","450","leftarrow","541","false","focus","yes","94094","1280 x 800"
"0","31","left","no","400","leftarrow","630","true","focus","yes","96228","1280 x 800"
"0","32","left","no","400","leftarrow","627","true","focus","yes","98361","1280 x 800"
"1","1","right","no","400","rightarrow","569","true","focus","yes","104961","1280 x 800"
"1","2","left","no","400","rightarrow","589","false","focus","yes","106301","1280 x 800"
"1","3","left","no","400","leftarrow","682","true","focus","yes","107735","1280 x 800"
"1","4","right","yes","400","rightarrow","460","false","focus","yes","108947","1280 x 800"
"1","5","right","no","350","rightarrow","446","true","focus","yes","110145","1280 x 800"
"1","6","left","yes","350","rightarrow","461","false","focus","yes","111358","1280 x 800"
"1","7","right","no","300","rightarrow","574","true","focus","yes","112684","1280 x 800"
"1","8","left","no","300","leftarrow","569","true","focus","yes","114005","1280 x 800"
"1","9","left","no","300","leftarrow","647","true","focus","yes","115406","1280 x 800"
"1","10","right","yes","300","undefined","NaN","true","focus","yes","117408","1280 x 800"
"1","11","left","no","350","leftarrow","835","true","focus","yes","118996","1280 x 800"
"1","12","right","no","350","rightarrow","898","true","focus","yes","120646","1280 x 800"
"1","13","left","yes","350","undefined","NaN","true","focus","yes","122650","1280 x 800"
"1","14","right","no","400","rightarrow","633","true","focus","yes","124037","1280 x 800"
"1","15","right","no","400","rightarrow","1025","true","focus","yes","125814","1280 x 800"
"1","16","left","no","400","leftarrow","683","true","focus","yes","127250","1280 x 800"
"1","17","right","no","400","rightarrow","940","true","focus","yes","128944","1280 x 800"
"1","18","right","yes","400","rightarrow","608","false","focus","yes","130305","1280 x 800"
"1","19","left","no","350","leftarrow","962","true","focus","yes","132019","1280 x 800"
"1","20","right","no","350","rightarrow","757","true","focus","yes","133528","1280 x 800"
"1","21","right","no","350","rightarrow","699","true","focus","yes","134980","1280 x 800"
"1","22","left","yes","350","undefined","NaN","true","focus","yes","136984","1280 x 800"
"1","23","left","no","400","leftarrow","866","true","focus","yes","138603","1280 x 800"
