"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","right","no","200","rightarrow","492","true","focus","yes","29192","1280 x 800"
"0","2","left","no","200","leftarrow","552","true","focus","yes","31248","1280 x 800"
"0","3","right","no","200","rightarrow","489","true","focus","yes","33242","1280 x 800"
"0","4","left","no","200","leftarrow","658","true","focus","yes","35405","1280 x 800"
"0","5","left","yes","200","undefined","NaN","true","focus","yes","38161","1280 x 800"
"0","6","right","yes","250","undefined","NaN","true","focus","yes","40917","1280 x 800"
"0","7","right","no","300","rightarrow","599","true","focus","yes","43020","1280 x 800"
"0","8","left","no","300","leftarrow","549","true","focus","yes","45072","1280 x 800"
"0","9","left","no","300","leftarrow","472","true","focus","yes","47048","1280 x 800"
"0","10","left","yes","300","leftarrow","413","false","focus","yes","48966","1280 x 800"
"0","11","right","yes","250","undefined","NaN","true","focus","yes","51722","1280 x 800"
"0","12","left","no","300","leftarrow","715","true","focus","yes","53941","1280 x 800"
"0","13","right","no","300","rightarrow","485","true","focus","yes","55932","1280 x 800"
"0","14","left","no","300","leftarrow","424","true","focus","yes","57860","1280 x 800"
"0","15","right","no","300","rightarrow","590","true","focus","yes","59953","1280 x 800"
"0","16","right","no","300","rightarrow","658","true","focus","yes","62117","1280 x 800"
"0","17","left","no","300","leftarrow","595","true","focus","yes","64215","1280 x 800"
"0","18","left","yes","300","undefined","NaN","true","focus","yes","66972","1280 x 800"
"0","19","right","no","350","rightarrow","592","true","focus","yes","69068","1280 x 800"
"0","20","left","no","350","leftarrow","730","true","focus","yes","71301","1280 x 800"
"0","21","right","yes","350","rightarrow","498","false","focus","yes","73306","1280 x 800"
"0","22","right","no","300","rightarrow","479","true","focus","yes","75289","1280 x 800"
"0","23","left","no","300","leftarrow","619","true","focus","yes","77412","1280 x 800"
"0","24","right","no","300","rightarrow","412","true","focus","yes","79329","1280 x 800"
"0","25","left","no","300","leftarrow","517","true","focus","yes","81349","1280 x 800"
"0","26","right","yes","300","undefined","NaN","true","focus","yes","84106","1280 x 800"
"0","27","right","no","350","rightarrow","473","true","focus","yes","86083","1280 x 800"
"0","28","left","no","350","leftarrow","694","true","focus","yes","88280","1280 x 800"
"0","29","right","no","350","rightarrow","479","true","focus","yes","90264","1280 x 800"
"0","30","left","no","350","leftarrow","479","true","focus","yes","92248","1280 x 800"
"0","31","left","yes","350","undefined","NaN","true","focus","yes","95005","1280 x 800"
"0","32","right","no","400","rightarrow","591","true","focus","yes","97099","1280 x 800"
"1","1","left","yes","400","leftarrow","419","false","focus","yes","103545","1280 x 800"
"1","2","right","no","350","rightarrow","504","true","focus","yes","104801","1280 x 800"
"1","3","right","yes","350","undefined","NaN","true","focus","yes","106804","1280 x 800"
"1","4","left","no","400","leftarrow","554","true","focus","yes","108111","1280 x 800"
"1","5","right","no","400","rightarrow","460","true","focus","yes","109322","1280 x 800"
"1","6","left","no","400","leftarrow","659","true","focus","yes","110735","1280 x 800"
"1","7","left","no","400","leftarrow","453","true","focus","yes","111941","1280 x 800"
"1","8","right","no","400","rightarrow","558","true","focus","yes","113250","1280 x 800"
"1","9","right","yes","400","undefined","NaN","true","focus","yes","115251","1280 x 800"
"1","10","right","no","450","rightarrow","491","true","focus","yes","116494","1280 x 800"
"1","11","right","no","450","rightarrow","646","true","focus","yes","117892","1280 x 800"
"1","12","left","no","450","leftarrow","501","true","focus","yes","119146","1280 x 800"
"1","13","left","no","450","leftarrow","499","true","focus","yes","120398","1280 x 800"
"1","14","left","yes","450","undefined","NaN","true","focus","yes","122402","1280 x 800"
"1","15","right","no","500","rightarrow","564","true","focus","yes","123720","1280 x 800"
"1","16","left","no","500","leftarrow","452","true","focus","yes","124926","1280 x 800"
"1","17","left","no","500","leftarrow","444","true","focus","yes","126122","1280 x 800"
"1","18","right","no","500","rightarrow","541","true","focus","yes","127415","1280 x 800"
"1","19","left","yes","500","undefined","NaN","true","focus","yes","129419","1280 x 800"
"1","20","left","no","550","leftarrow","565","true","focus","yes","130737","1280 x 800"
"1","21","left","no","550","leftarrow","527","true","focus","yes","132017","1280 x 800"
"1","22","right","yes","550","rightarrow","464","false","focus","yes","133234","1280 x 800"
"1","23","right","no","500","rightarrow","568","true","focus","yes","134554","1280 x 800"
"1","24","right","no","500","rightarrow","456","true","focus","yes","135765","1280 x 800"
"1","25","left","no","500","leftarrow","535","true","focus","yes","137051","1280 x 800"
"1","26","left","no","500","leftarrow","645","true","focus","yes","138449","1280 x 800"
"1","27","left","no","500","leftarrow","687","true","focus","yes","139888","1280 x 800"
"1","28","left","yes","500","leftarrow","520","false","focus","yes","141161","1280 x 800"
"1","29","right","no","450","rightarrow","866","true","focus","yes","142778","1280 x 800"
"1","30","right","yes","450","undefined","NaN","true","focus","yes","144781","1280 x 800"
"1","31","right","no","500","rightarrow","688","true","focus","yes","146222","1280 x 800"
"1","32","right","no","500","rightarrow","661","true","focus","yes","147637","1280 x 800"
"1","33","right","no","500","rightarrow","565","true","focus","yes","148953","1280 x 800"
"1","34","left","no","500","leftarrow","467","true","focus","yes","150173","1280 x 800"
"1","35","right","yes","500","rightarrow","474","false","focus","yes","151399","1280 x 800"
"1","36","right","no","450","rightarrow","497","true","focus","yes","152648","1280 x 800"
"1","37","right","no","450","rightarrow","747","true","focus","yes","154148","1280 x 800"
"1","38","left","no","450","leftarrow","644","true","focus","yes","155546","1280 x 800"
"1","39","left","no","450","leftarrow","519","true","focus","yes","156818","1280 x 800"
"1","40","left","yes","450","leftarrow","458","false","focus","yes","158028","1280 x 800"
"1","41","left","yes","400","undefined","NaN","true","focus","yes","160032","1280 x 800"
"1","42","right","no","450","rightarrow","729","true","focus","yes","161515","1280 x 800"
"1","43","left","no","450","leftarrow","546","true","focus","yes","162814","1280 x 800"
"1","44","right","no","450","rightarrow","482","true","focus","yes","164048","1280 x 800"
"1","45","right","no","450","rightarrow","466","true","focus","yes","165267","1280 x 800"
"1","46","left","no","450","leftarrow","476","true","focus","yes","166496","1280 x 800"
"1","47","left","no","450","leftarrow","508","true","focus","yes","167757","1280 x 800"
"1","48","right","yes","450","rightarrow","416","false","focus","yes","168925","1280 x 800"
"1","49","left","no","400","leftarrow","479","true","focus","yes","170157","1280 x 800"
"1","50","left","yes","400","leftarrow","422","false","focus","yes","171331","1280 x 800"
"1","51","right","no","350","rightarrow","642","true","focus","yes","172726","1280 x 800"
"1","52","left","no","350","leftarrow","528","true","focus","yes","174006","1280 x 800"
"1","53","right","no","350","rightarrow","651","true","focus","yes","175410","1280 x 800"
"1","54","right","yes","350","undefined","NaN","true","focus","yes","177412","1280 x 800"
"1","55","right","no","400","rightarrow","579","true","focus","yes","178742","1280 x 800"
"1","56","left","no","400","leftarrow","473","true","focus","yes","179968","1280 x 800"
"1","57","left","yes","400","undefined","NaN","true","focus","yes","181971","1280 x 800"
"1","58","right","yes","450","undefined","NaN","true","focus","yes","183977","1280 x 800"
"1","59","right","no","500","rightarrow","535","true","focus","yes","185264","1280 x 800"
"1","60","right","no","500","rightarrow","699","true","focus","yes","186715","1280 x 800"
"1","61","right","no","500","rightarrow","527","true","focus","yes","187996","1280 x 800"
"1","62","left","no","500","leftarrow","612","true","focus","yes","189360","1280 x 800"
"1","63","left","no","500","leftarrow","577","true","focus","yes","190688","1280 x 800"
"1","64","left","no","500","leftarrow","394","true","focus","yes","191834","1280 x 800"
"2","1","left","no","500","leftarrow","426","true","focus","yes","197586","1280 x 800"
"2","2","right","yes","500","rightarrow","526","false","focus","yes","198864","1280 x 800"
"2","3","right","no","450","rightarrow","768","true","focus","yes","200384","1280 x 800"
"2","4","left","no","450","leftarrow","564","true","focus","yes","201700","1280 x 800"
"2","5","left","no","450","leftarrow","487","true","focus","yes","202939","1280 x 800"
"2","6","right","no","450","rightarrow","580","true","focus","yes","204271","1280 x 800"
"2","7","left","yes","450","undefined","NaN","true","focus","yes","206275","1280 x 800"
"2","8","right","no","500","rightarrow","511","true","focus","yes","207539","1280 x 800"
"2","9","left","no","500","leftarrow","529","true","focus","yes","208820","1280 x 800"
"2","10","right","no","500","rightarrow","452","true","focus","yes","210024","1280 x 800"
"2","11","left","no","500","leftarrow","378","true","focus","yes","211155","1280 x 800"
"2","12","left","no","500","leftarrow","451","true","focus","yes","212358","1280 x 800"
"2","13","right","yes","500","rightarrow","470","false","focus","yes","213581","1280 x 800"
"2","14","right","no","450","rightarrow","477","true","focus","yes","214810","1280 x 800"
"2","15","left","yes","450","undefined","NaN","true","focus","yes","216815","1280 x 800"
"2","16","right","no","500","leftarrow","522","false","focus","yes","218091","1280 x 800"
"2","17","right","yes","500","undefined","NaN","true","focus","yes","220095","1280 x 800"
"2","18","right","no","550","rightarrow","543","true","focus","yes","221392","1280 x 800"
"2","19","right","no","550","rightarrow","521","true","focus","yes","222666","1280 x 800"
"2","20","left","no","550","leftarrow","587","true","focus","yes","224005","1280 x 800"
"2","21","left","no","550","leftarrow","528","true","focus","yes","225284","1280 x 800"
"2","22","left","no","550","leftarrow","431","true","focus","yes","226468","1280 x 800"
"2","23","left","yes","550","leftarrow","474","false","focus","yes","227693","1280 x 800"
"2","24","right","no","500","rightarrow","787","true","focus","yes","229233","1280 x 800"
"2","25","left","yes","500","leftarrow","515","false","focus","yes","230501","1280 x 800"
"2","26","right","no","450","rightarrow","517","true","focus","yes","231771","1280 x 800"
"2","27","right","no","450","rightarrow","551","true","focus","yes","233074","1280 x 800"
"2","28","left","no","450","leftarrow","463","true","focus","yes","234290","1280 x 800"
"2","29","left","no","450","leftarrow","839","true","focus","yes","235881","1280 x 800"
"2","30","right","yes","450","undefined","NaN","true","focus","yes","237886","1280 x 800"
"2","31","left","no","500","leftarrow","543","true","focus","yes","239183","1280 x 800"
"2","32","right","no","500","rightarrow","373","true","focus","yes","240309","1280 x 800"
"2","33","left","no","500","leftarrow","578","true","focus","yes","241639","1280 x 800"
"2","34","left","yes","500","leftarrow","458","false","focus","yes","242848","1280 x 800"
"2","35","right","no","450","rightarrow","504","true","focus","yes","244105","1280 x 800"
"2","36","right","no","450","rightarrow","591","true","focus","yes","245448","1280 x 800"
"2","37","right","yes","450","undefined","NaN","true","focus","yes","247452","1280 x 800"
"2","38","left","no","500","leftarrow","479","true","focus","yes","248684","1280 x 800"
"2","39","left","no","500","leftarrow","415","true","focus","yes","249852","1280 x 800"
"2","40","right","no","500","rightarrow","515","true","focus","yes","251119","1280 x 800"
"2","41","right","no","500","rightarrow","543","true","focus","yes","252414","1280 x 800"
"2","42","left","no","500","leftarrow","524","true","focus","yes","253690","1280 x 800"
"2","43","left","no","500","leftarrow","750","true","focus","yes","255193","1280 x 800"
"2","44","right","yes","500","undefined","NaN","true","focus","yes","257197","1280 x 800"
"2","45","left","no","550","leftarrow","779","true","focus","yes","258729","1280 x 800"
"2","46","left","yes","550","undefined","NaN","true","focus","yes","260733","1280 x 800"
"2","47","right","no","600","rightarrow","611","true","focus","yes","262098","1280 x 800"
"2","48","right","no","600","rightarrow","496","true","focus","yes","263346","1280 x 800"
"2","49","left","yes","600","undefined","NaN","true","focus","yes","265350","1280 x 800"
"2","50","left","no","650","leftarrow","1054","true","focus","yes","267157","1280 x 800"
"2","51","right","no","650","rightarrow","542","true","focus","yes","268452","1280 x 800"
"2","52","left","no","650","leftarrow","706","true","focus","yes","269910","1280 x 800"
"2","53","right","no","650","rightarrow","401","true","focus","yes","271063","1280 x 800"
"2","54","left","no","650","leftarrow","582","true","focus","yes","272399","1280 x 800"
"2","55","right","yes","650","rightarrow","556","false","focus","yes","273708","1280 x 800"
"2","56","right","no","600","rightarrow","500","true","focus","yes","274961","1280 x 800"
"2","57","right","no","600","rightarrow","439","true","focus","yes","276154","1280 x 800"
"2","58","left","no","600","leftarrow","461","true","focus","yes","277370","1280 x 800"
"2","59","right","no","600","rightarrow","478","true","focus","yes","278600","1280 x 800"
"2","60","left","yes","600","leftarrow","423","false","focus","yes","279777","1280 x 800"
"2","61","right","yes","550","rightarrow","551","false","focus","yes","281083","1280 x 800"
"2","62","right","no","500","rightarrow","680","true","focus","yes","282516","1280 x 800"
"2","63","left","no","500","leftarrow","670","true","focus","yes","283939","1280 x 800"
"2","64","left","no","500","leftarrow","479","true","focus","yes","285173","1280 x 800"
"3","1","left","no","500","leftarrow","518","true","focus","yes","291028","1280 x 800"
"3","2","right","no","500","rightarrow","481","true","focus","yes","292262","1280 x 800"
"3","3","right","no","500","rightarrow","815","true","focus","yes","293832","1280 x 800"
