"success","trial_type","trial_index","time_elapsed","internal_node_id","group_index","rt","stimulus","response","trial_id","trial_duration","view_history","page_index","exp_stage","block_num","stimulus_duration","condition","stim_color","stim_word","correct_response","choices","correct_trial","ITIParams","attention_check_question","timing_post_trial"
"true","fullscreen","0","7338","0.0-0.0","1","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","1","12970","0.0-1.0-0.0","","5630","
  <p class=""center-block-text"">
    Welcome! This experiment will take around 7 minutes.
  </p>
  <p class=""center-block-text"">
    To avoid technical issues, please keep the experiment tab (on Chrome or Firefox) active and in fullscreen mode for the whole duration of each task.
  </p>
  <p class=""center-block-text""> Press <i>enter</i> to begin.</p>
","enter","instruction_feedback","30000","","","","","","","","","","","","","",""
"","instructions","2","21191","0.0-1.0-1.0","","8221","<div class='centerbox'>
    <p class=""block-text"">Place your <b>index finger</b> on the <b>comma key (,)</b>, your <b>middle finger</b> on the <b>period key (.)</b>, and your <b>ring finger</b> on the <b>forward slash key (/)</b></p>
    <p class='block-text'>During this task, on each trial you will be presented with a single word on the screen. This word will be <b>'RED'</b>, <b>'BLUE'</b>, or <b>'GREEN'</b>.</p>
    <p class='block-text'>Each word will appear in colored ink. The color of the word may not match the word itself. For example, you might see the word 'RED' in green ink, like this: <span style='color:#70FF70'>RED</span>.</p>
    <p class='block-text'>Your task is to identify the <b>color of the ink in which the word is displayed</b>, not the word itself. So, if you see the word <b>'RED'</b> in green ink, you should press the key corresponding to <b>green</b>.</p>
    <p class='block-text'>Press your <b>index finger</b> if the color is <span style='color:#FF7070'>red</span>.</p>
    <p class='block-text'>Press your <b>middle finger</b> if the color is <span style='color:#7070FF'>blue</span>.</p>
    <p class='block-text'>Press your <b>ring finger</b> if the color is <span style='color:#70FF70'>green</span>.</p>
  </div>","","instructions","","[{""page_index"":0,""viewing_time"":8221}]","0","","","","","","","","","","","",""
"","instructions","3","29008","0.0-1.0-2.0","","7817","<div class='centerbox'>
    <p class='block-text'>We'll start with a practice round. During practice, you will receive feedback and a reminder of the rules. These will be taken out for the test, so make sure you understand the instructions before moving on.</p>
    <p class = block-text>Try to respond as quickly and accurately as possible.</p> 
  </div>","","instructions","","[{""page_index"":0,""viewing_time"":7817}]","1","","","","","","","","","","","",""
"","html-keyboard-response","4","35566","0.0-2.0-0.0","","6557","<div class=""bigbox""><div class=""picture_box""><p class=""block-text""><div class = centerbox><p class = center-block-text>Press <i>enter</i> to begin practice.</p></div></p></div></div>","enter","practice_feedback","30000","","","practice","0","","","","","","","","","",""
"","html-keyboard-response","5","36068","0.0-2.0-1.0","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","practice_fixation","500","","","practice","0","500","","","","","","","","",""
"","html-keyboard-response","6","37570","0.0-2.0-2.0","","673","<div class = centerbox><div class = stroop-stim style = ""color:#7070FF"">red</div></div>",".","practice_trial","1500","","","practice","0","1000","incongruent","#7070FF","red",".","["","",""."",""/""]","1","","",""
"","html-keyboard-response","7","38071","0.0-2.0-3.0","","null","<div class=center-box><div class=center-text><font size =20>Correct!</font></div></div>","null","practice_feedback","500","","","practice","0","500","","","","","","","","",""
"","html-keyboard-response","8","39544","0.0-2.0-4.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_ITI","1471.44511997358","","","practice","0","1471.44511997358","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","",""
"","html-keyboard-response","9","40045","0.0-2.0-5.0","","null","<div class=""centerbox""><div class=""fixation"">+</div></div>","null","practice_fixation","500","","","practice","0","500","","","","","","","","",""
