"block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","window_resolution"
"0","1","right","yes","200","undefined","NaN","true","focus","yes","28526","1280 x 800"
"0","2","left","no","250","leftarrow","794","true","focus","yes","30827","1280 x 800"
"0","3","left","yes","250","undefined","NaN","true","focus","yes","33586","1280 x 800"
"0","4","left","no","300","leftarrow","777","true","focus","yes","35868","1280 x 800"
"0","5","right","no","300","rightarrow","760","true","focus","yes","38136","1280 x 800"
"0","6","right","no","300","rightarrow","654","true","focus","yes","40296","1280 x 800"
"0","7","left","no","300","leftarrow","655","true","focus","yes","42457","1280 x 800"
"0","8","right","no","300","rightarrow","734","true","focus","yes","44699","1280 x 800"
"0","9","right","no","300","rightarrow","783","true","focus","yes","46988","1280 x 800"
"0","10","right","yes","300","undefined","NaN","true","focus","yes","49746","1280 x 800"
"0","11","right","no","350","rightarrow","718","true","focus","yes","51971","1280 x 800"
"0","12","left","no","350","leftarrow","917","true","focus","yes","54391","1280 x 800"
"0","13","left","no","350","rightarrow","761","false","focus","yes","56658","1280 x 800"
"0","14","left","yes","350","undefined","NaN","true","focus","yes","59415","1280 x 800"
"0","15","right","no","400","leftarrow","727","false","focus","yes","61647","1280 x 800"
"0","16","left","no","400","leftarrow","961","true","focus","yes","64113","1280 x 800"
"0","17","right","no","400","rightarrow","621","true","focus","yes","66239","1280 x 800"
"0","18","right","no","400","rightarrow","781","true","focus","yes","68525","1280 x 800"
"0","19","right","no","400","rightarrow","801","true","focus","yes","70832","1280 x 800"
"0","20","right","yes","400","undefined","NaN","true","focus","yes","73593","1280 x 800"
"0","21","left","no","450","leftarrow","791","true","focus","yes","75889","1280 x 800"
"0","22","left","no","450","leftarrow","741","true","focus","yes","78135","1280 x 800"
"0","23","left","yes","450","leftarrow","535","false","focus","yes","80176","1280 x 800"
"0","24","left","no","400","leftarrow","695","true","focus","yes","82376","1280 x 800"
"0","25","left","no","400","leftarrow","640","true","focus","yes","84521","1280 x 800"
"0","26","right","no","400","rightarrow","876","true","focus","yes","86902","1280 x 800"
"0","27","right","no","400","rightarrow","698","true","focus","yes","89104","1280 x 800"
"0","28","left","no","400","leftarrow","642","true","focus","yes","91252","1280 x 800"
